Station, Station Name, Elevation, Latitude, Longitude, Date, DPNP, DPNT, DPT90, DX32,Normalized DPNT,Normalized Elevation,Normalized DPNP, DPNT Class, Elevation Class, DPNP Class, Normalized Latitude, Normalized Longitude, Latitude Class, Longitude Class
COOP:460527,BAYARD WV US,735.2,39.2728,-79.3684,4,-188,7,0,0,0.735374755,0.39264085,-1.883952881, Normal, Normal, Dry,-0.00077392,1.359795447,Central,East
COOP:419417,WACO DAM TX US,150.9,31.6003,-97.2169,4,-66,-3,1,0,-0.061782898,-0.863335083,-0.870037985, Normal, Normal, Normal,-0.195979944,0.018690741,Central,Central
COOP:419419,WACO REGIONAL AIRPORT TX US,152.4,31.61889,-97.22833,4,-93,-9,1,0,-0.540077489,-0.860110774,-1.094428987, Normal, Normal, Dry,-0.195506971,0.017831911,Central,Central
COOP:229793,WOODVILLE 4 ESE MS US,121.9,31.093,-91.2325,4,0,0,0,0,0.177364398,-0.925671729,-0.321526649, Normal, Normal, Normal,-0.208886821,0.468347967,Central,Central
COOP:236452,OZARK MO US,345.6,37.0194,-93.2338,4,0,0,0,0,0.177364398,-0.444819742,-0.321526649, Normal, Normal, Normal,-0.058105592,0.317973827,Central,Central
COOP:086315,NORTH MIAMI BEACH NUMBER 2 FL US,3,25.95,-80.21583,4,-10,13,0,0,1.213669347,-1.181251976,-0.404634427, Warm, Low, Normal,-0.339736555,1.296121057,Central,East
COOP:026037,OAK CREEK CANYON AZ US,1566.4,34.9589,-111.7553,4,-96,27,0,0,2.329690061,2.179338088,-1.11936132, Very Warm, Very High, Dry,-0.110529445,-1.073698909,Central,West
COOP:465563,MADISON 3 NNW WV US,216.4,38.1025,-81.8464,4,-77,18,0,0,1.612248174,-0.722540246,-0.961456542, Warm, Normal, Normal,-0.03054904,1.173602912,Central,East
COOP:198368,TAUNTON 4 NW MA US,30.5,41.9555,-71.1335,4,0,0,0,0,0.177364398,-1.12213964,-0.321526649, Normal, Low, Normal,0.067480131,1.978551261,Central,East
COOP:200106,ALGONAC WWTP MI US,176.8,42.6158,-82.5436,4,0,0,0,0,0.177364398,-0.80766201,-0.321526649, Normal, Normal, Normal,0.084279679,1.121216538,Central,East
COOP:386831,PICKENS SC US,354.2,34.8813,-82.7188,4,231,5,0,0,0.575943225,-0.426333702,1.59826303, Normal, Normal, Wet,-0.112503767,1.10805232,Central,East
COOP:418323,SILVERTON TX US,999.7,34.47222,-101.30056,4,-130,16,0,0,1.452816643,0.961194049,-1.401927767, Warm, Normal, Dry,-0.122911702,-0.288148245,Central,Central
COOP:502870,ESTER AK US,199.6,64.8464,-148.0256,4,0,-2,0,5,0.017932868,-0.758652509,-0.321526649, Normal, Normal, Normal,0.649877208,-3.798985069,Central,West
COOP:502871,ESTER 5 NE AK US,192,64.911,-147.9242,4,-10,8,0,6,0.815090521,-0.77498901,-0.404634427, Normal, Normal, Normal,0.65152078,-3.791366052,Central,West
COOP:057936,STEAMBOAT SPRINGS CO US,2092.8,40.4883,-106.8233,4,-37,-12,0,0,-0.779224785,3.310855684,-0.629025428, Normal, Very High, Normal,0.030151192,-0.703117156,Central,Central
COOP:671740,CHRISTIANSTED FORT US,9.1,17.7469,-64.7013,4,84,0,0,0,0.177364398,-1.168139785,0.376578689, Normal, Low, Normal,-0.548442262,2.461855387,Central,Far East
COOP:087429,QUINCY 3 SSW FL US,74.7,30.54972,-84.58361,4,671,-13,0,0,-0.858940551,-1.027129994,5.255005276, Normal, Low, Very Wet,-0.222709112,0.967933796,Central,Central
COOP:418354,SINTON 3 NW TX US,16.2,28.0353,-97.4973,4,-157,1,3,0,0.257080164,-1.152878055,-1.626318768, Normal, Low, Dry,-0.286681733,-0.002378019,Central,Central
COOP:503905,ILIAMNA AIRPORT AK US,43.6,59.7494,-154.9089,4,-59,36,0,2,3.047131949,-1.093980672,-0.811862541, Very Warm, Low, Normal,0.52019782,-4.316184051,Central,West
COOP:234019,HOUSTON MO US,385,37.3187,-91.9626,4,-211,12,0,0,1.133953582,-0.360127885,-2.075100771, Warm, Normal, Very Dry,-0.050490712,0.413489545,Central,Central
COOP:392302,DE SMET SD US,536.8,44.3866,-97.5605,4,-144,-6,0,1,-0.300930194,-0.033827788,-1.518278656, Normal, Normal, Dry,0.129332899,-0.007126755,Central,Central
COOP:418274,SHERMAN TX US,231.6,33.7033,-96.6419,4,-165,-3,0,0,-0.061782898,-0.689867245,-1.692804991, Normal, Normal, Dry,-0.142474793,0.061895224,Central,Central
COOP:431081,BURLINGTON INTERNATIONAL AIRPORT VT US,100.6,44.4683,-73.1499,4,84,-2,0,0,0.017932868,-0.971456921,0.376578689, Normal, Normal, Normal,0.131411535,1.827042533,Central,East
COOP:467730,ROMNEY 1 SW WV US,219.5,39.3389,-78.7728,4,-80,-8,0,0,-0.460361724,-0.715876673,-0.986388875, Normal, Normal, Normal,0.000907816,1.404547777,Central,East
COOP:130214,ANAMOSA 3 SSW IA US,276.1,42.0773,-91.3027,4,0,0,0,0,0.177364398,-0.594212737,-0.321526649, Normal, Normal, Normal,0.070579002,0.463073264,Central,Central
COOP:029464,WITTMANN 4 SW AZ US,509,33.7477,-112.5983,4,-38,17,10,0,1.532532408,-0.093584986,-0.637336206, Warm, Normal, Normal,-0.141345155,-1.137040437,Central,West
COOP:029439,WINSLOW MUNICIPAL AIRPORT AZ US,1489.3,35.0281,-110.7208,4,-10,1,0,0,0.257080164,2.013608592,-0.404634427, Normal, Very High, Normal,-0.108768838,-0.995968409,Central,Central
COOP:130241,ANKENY IA US,286.5,41.7183,-93.5741,4,273,0,0,0,0.177364398,-0.571857526,1.947315699, Normal, Normal, Wet,0.061445218,0.292404287,Central,Central
COOP:221314,CALHOUN CITY MS US,77.7,33.8586,-89.3159,4,0,0,0,0,0.177364398,-1.020681375,-0.321526649, Normal, Low, Normal,-0.138523604,0.6123579,Central,Central
COOP:096148,MULBERRY GROVE GA US,152.7,32.6089,-85.0756,4,596,-8,0,0,-0.460361724,-0.859465912,4.631696939, Normal, Normal, Very Wet,-0.170318843,0.930966538,Central,Central
COOP:405681,MARTIN UNIVERSITY OF TN EXPERIMENT STATION TN US,103.6,36.3444,-88.8636,4,300,0,0,0,0.177364398,-0.965008302,2.171706701, Normal, Normal, Very Wet,-0.075279142,0.646342922,Central,Central
COOP:142686,FALL RIVER LAKE KS US,310.9,37.6475,-96.078,4,-69,0,0,0,0.177364398,-0.519408762,-0.894970319, Normal, Normal, Normal,-0.042125285,0.104265672,Central,Central
COOP:349724,WISTER OK US,160,34.9416,-94.7038,4,-32,-12,0,0,-0.779224785,-0.843774274,-0.587471539, Normal, Normal, Normal,-0.110969597,0.207520628,Central,Central
COOP:200050,AHMEEK 1 SW MI US,331.6,47.292,-88.4209,4,0,0,0,7,0.177364398,-0.474913295,-0.321526649, Normal, Normal, Normal,0.203252949,0.679606616,Central,Central
COOP:010063,ADDISON AL US,249.3,34.2553,-87.1814,4,447,-29,0,0,-2.134392795,-0.651820396,3.393391042, Very Cold, Normal, Very Wet,-0.128430645,0.772740453,Central,Central
COOP:385493,MANNING SC US,30.5,33.6989,-80.2003,4,96,-1,0,0,0.097648633,-1.12213964,0.476308023, Normal, Low, Normal,-0.142586739,1.297287953,Central,East
COOP:023668,GREEN VALLEY AZ US,883.9,31.893,-110.9977,4,-25,5,7,0,0.575943225,0.712277375,-0.529296094, Normal, Normal, Normal,-0.188532983,-1.016774185,Central,West
COOP:215989,NORTHOME 3 S MN US,431.3,47.83583,-94.25556,4,0,-65,0,3,-5.004160346,-0.260604206,-0.321526649, Very Cold, Normal, Normal,0.217089233,0.241200588,Central,Central
COOP:165620,LSU BEN HUR FARM LA US,6.4,30.3644,-91.1672,4,-54,-1,0,0,0.097648633,-1.173943542,-0.770308651, Normal, Low, Normal,-0.227424079,0.473254494,Central,Central
COOP:363311,GLEN HAZEL 2 NE DAM PA US,524.3,41.5631,-78.6014,4,-10,4,0,0,0.496227459,-0.060697032,-0.404634427, Normal, Normal, Normal,0.057496573,1.41742647,Central,East
COOP:026117,ORACLE STATE PARK AZ US,1400.6,32.61,-110.7317,4,0,0,0,0,0.177364398,1.822944438,-0.321526649, Normal, High, Normal,-0.170290856,-0.996787416,Central,Central
COOP:109498,WALLACE WOODLAND PARK ID US,826,47.4754,-115.9313,4,73,-8,0,0,-0.460361724,0.587819037,0.285160133, Normal, Normal, Normal,0.207919066,-1.387476159,Central,West
COOP:399502,YANKTON SD US,359.7,42.8783,-97.3633,4,-161,1,0,0,0.257080164,-0.414511234,-1.659561879, Normal, Normal, Dry,0.090958282,0.007690504,Central,Central
COOP:200032,ADRIAN MI US,231.6,41.9163,-84.0158,4,35,4,0,0,0.496227459,-0.689867245,-0.030649425, Normal, Normal, Normal,0.066482793,1.010598035,Central,East
COOP:165630,LSU DEAN LEE RES. STA. LA US,21.3,31.17833,-92.41083,4,0,0,0,0,0.177364398,-1.141915403,-0.321526649, Normal, Low, Normal,-0.20671583,0.379810336,Central,Central
COOP:130203,AMES 5 SE IA US,265.2,41.9519,-93.5655,4,367,-22,0,0,-1.576382438,-0.617642718,2.728528815, Cold, Normal, Very Wet,0.067388538,0.293050476,Central,Central
COOP:130200,AMES 8 WSW IA US,335,42.0208,-93.7741,4,103,-8,0,0,-0.460361724,-0.46760486,0.534483468, Normal, Normal, Normal,0.069141513,0.277376641,Central,Central
COOP:380072,AIKEN 2 E SC US,165.2,33.55,-81.6966,4,0,0,0,0,0.177364398,-0.832596668,-0.321526649, Normal, Normal, Normal,-0.146375097,1.184858619,Central,East
COOP:211891,CROOKSTON NW EXPERIMENTAL STATION MN US,270.7,47.8013,-96.6027,4,187,-55,0,4,-4.207002693,-0.605820251,1.232588806, Very Cold, Normal, Wet,0.216210711,0.064840642,Central,Central
COOP:154893,LONDON KY US,390.8,37.1475,-84.0833,4,0,0,0,0,0.177364398,-0.347660556,-0.321526649, Normal, Normal, Normal,-0.054846434,1.005526205,Central,East
COOP:318113,SOUTHPORT 5 N NC US,6.1,33.9947,-78.0077,4,229,14,0,0,1.293385112,-1.174588404,1.581641475, Warm, Low, Wet,-0.135060908,1.462036038,Central,East
COOP:154898,LONDON CORBIN AIRPORT KY US,362.1,37.08722,-84.07694,4,103,31,0,0,2.648553123,-0.40935234,0.534483468, Very Warm, Normal, Normal,-0.056380095,1.006004084,Central,East
COOP:296812,PIETOWN 19 NE NM US,2426.5,34.493,-107.8883,4,0,-14,0,0,-0.938656316,4.028157017,-0.321526649, Normal, Very High, Normal,-0.122383011,-0.783139372,Central,Central
COOP:108395,SHOUP ID US,1036.3,45.3768,-114.2774,4,0,0,0,0,0.177364398,1.039867195,-0.321526649, Normal, High, Normal,0.154525862,-1.26320504,Central,West
COOP:022140,CORONADO N M HDQTRS AZ US,1597.8,31.3455,-110.2541,4,-30,14,0,0,1.293385112,2.246833628,-0.570849984, Warm, Very High, Normal,-0.202462641,-0.960901397,Central,Central
COOP:404561,JACKSON EXPERIMENTAL STATION TN US,121.9,35.6213,-88.8456,4,-6,-6,0,0,-0.300930194,-0.925671729,-0.371391316, Normal, Normal, Normal,-0.093676467,0.64769541,Central,Central
COOP:404567,JACKSON 4 SE TN US,121,35.5501,-88.717,4,0,0,0,0,0.177364398,-0.927606315,-0.321526649, Normal, Normal, Normal,-0.095487959,0.657358186,Central,Central
COOP:404568,JACKSON 4 NE TN US,131.1,35.7103,-88.8223,4,-55,8,0,0,0.815090521,-0.905895966,-0.778619429, Normal, Normal, Normal,-0.091412103,0.64944613,Central,Central
COOP:221389,CANTON 4 N MS US,76.2,32.6713,-90.0361,4,697,-13,0,0,-0.858940551,-1.023905684,5.4710855, Normal, Low, Very Wet,-0.168731244,0.558243346,Central,Central
COOP:308906,WALDEN 1 ESE NY US,115.8,41.5514,-74.1628,4,-61,10,0,0,0.974522051,-0.93878392,-0.828484096, Normal, Normal, Normal,0.057198898,1.75093502,Central,East
COOP:327704,RUGBY ND US,472.4,48.3541,-99.9925,4,-5,0,0,2,0.177364398,-0.172258132,-0.363080538, Normal, Normal, Normal,0.230275212,-0.189862931,Central,Central
COOP:296804,PICACHO NM US,1521,33.3502,-105.14,4,-47,8,0,0,0.815090521,2.081748994,-0.712133207, Normal, Very High, Normal,-0.151458468,-0.576636973,Central,Central
COOP:351926,COVE 1 E OR US,954,45.2964,-117.7904,4,0,0,0,0,0.177364398,0.862960094,-0.321526649, Normal, Normal, Normal,0.152480301,-1.527165643,Central,West
COOP:143759,HOLTON 7 SE KS US,320.6,39.4578,-95.7551,4,89,-7,0,0,-0.380645959,-0.498558229,0.418132578, Normal, Normal, Normal,0.003932905,0.128527806,Central,Central
COOP:237116,RICHMOND 3 S MO US,213.4,39.2422,-93.97,4,129,-6,0,0,-0.300930194,-0.728988864,0.750563692, Normal, Normal, Normal,-0.001552454,0.262657061,Central,Central
COOP:142622,EUREKA KS US,335.3,37.8253,-96.2644,4,-87,-3,0,0,-0.061782898,-0.466959998,-1.04456432, Normal, Normal, Dry,-0.037601645,0.090259906,Central,Central
COOP:108380,SHOSHONE 1 WNW ID US,1204,42.9383,-114.4169,4,-21,-1,0,0,0.097648633,1.400344971,-0.496052983, Normal, High, Normal,0.09248482,-1.273686823,Central,West
COOP:206398,PAULDING MI US,416.7,46.3976,-89.1794,4,0,0,0,3,0.177364398,-0.291987483,-0.321526649, Normal, Normal, Normal,0.180497358,0.622614268,Central,Central
COOP:364896,LEBANON 2 W PA US,137.2,40.3333,-76.4667,4,111,-4,0,0,-0.141498663,-0.892783775,0.600969691, Normal, Normal, Normal,0.026207636,1.577824051,Central,East
COOP:279278,WEST HAMPSTEAD NH US,91.4,42.91083,-71.20083,4,-161,-11,0,0,-0.69950902,-0.991232684,-1.659561879, Normal, Normal, Dry,0.09178592,1.973492204,Central,East
COOP:320819,BISMARCK MUNICIPAL AIRPORT ND US,503.2,46.7825,-100.7572,4,69,-27,0,2,-1.974961265,-0.106052315,0.251917022, Cold, Normal, Normal,0.190290098,-0.247321136,Central,Central
COOP:320817,BISMARCK 5 NNW ND US,558.1,46.8338,-100.7969,4,51,-42,0,3,-3.170697744,0.011957404,0.102323021, Very Cold, Normal, Normal,0.191595288,-0.250304124,Central,Central
COOP:320818,BISMARCK WEATHER FORECAST OFFICE ND US,503.2,46.7716,-100.7591,4,0,0,0,3,0.177364398,-0.106052315,-0.321526649, Normal, Normal, Normal,0.190012777,-0.247463899,Central,Central
COOP:351946,CRATER LAKE NPS HQ OR US,1973.6,42.8966,-122.1327,4,56,12,0,6,1.133953582,3.054630575,0.14387691, Warm, Very High, Normal,0.091423876,-1.853438382,Central,West
COOP:350412,BAKER CITY MUNICIPAL AIRPORT OR US,1024.4,44.8428,-117.8086,4,-31,-2,0,0,0.017932868,1.014287675,-0.579160761, Normal, High, Normal,0.140939675,-1.528533159,Central,West
COOP:142602,ESKRIDGE KS US,430.1,38.8591,-96.1058,4,-49,-1,0,0,0.097648633,-0.263183653,-0.728754762, Normal, Normal, Normal,-0.011299398,0.102176829,Central,Central
COOP:404556,JACKSON MCKELLAR SIPES REGIONAL AIRPORT TN US,132,35.593,-88.9167,4,-67,-6,0,0,-0.300930194,-0.90396138,-0.878348763, Normal, Normal, Normal,-0.094396484,0.642353081,Central,Central
COOP:022109,CORDES AZ US,1149.4,34.305,-112.165,4,-53,16,0,0,1.452816643,1.282980114,-0.761997874, Warm, High, Normal,-0.127166163,-1.104483042,Central,West
COOP:126435,NORTH VERNON 2 ESE IN US,225.6,39.0017,-85.5997,4,200,20,0,0,1.771679704,-0.702764482,1.340628918, Warm, Normal, Wet,-0.007671326,0.891586592,Central,Central
COOP:489459,WAMSUTTER WY US,2054.4,41.67167,-107.97861,4,-56,-1,0,1,0.097648633,3.228313367,-0.786930207, Normal, Very High, Normal,0.060258843,-0.789925105,Central,Central
COOP:238614,VICHY ROLLA NATIONAL AIRPORT MO US,343.5,38.13111,-91.76833,4,-56,1,0,0,0.257080164,-0.449333774,-0.786930207, Normal, Normal, Normal,-0.029821136,0.428086649,Central,Central
COOP:308932,WALTON 2 NY US,451.1,42.1847,-75.1455,4,-28,-12,0,0,-0.779224785,-0.218043324,-0.554228428, Normal, Normal, Normal,0.073311505,1.677096681,Central,East
COOP:050848,BOULDER CO US,1671.5,39.9919,-105.2667,4,-100,4,0,0,0.496227459,2.40525469,-1.152604432, Normal, Very High, Dry,0.017521636,-0.586156987,Central,Central
COOP:131314,CEDAR RAPIDS MUNICIPAL AIRPORT IA US,264.6,41.8833,-91.7166,4,382,-14,0,0,-0.938656316,-0.618932442,2.853190483, Normal, Normal, Very Wet,0.065643197,0.43197355,Central,Central
COOP:131319,CEDAR RAPIDS NUMBER 1 IA US,246.9,42.05,-91.5881,4,347,-11,0,0,-0.69950902,-0.656979291,2.562313259, Normal, Normal, Very Wet,0.069884428,0.441628813,Central,Central
COOP:419364,VICTORIA REGIONAL AIRPORT TX US,35.1,28.8614,-96.9303,4,-244,5,4,0,0.575943225,-1.112251758,-2.349356439, Normal, Low, Very Dry,-0.265663851,0.040225358,Central,Central
COOP:419367,VICTORIA REGIONAL AIRPORT TX US,31.7,28.8439,-96.9214,4,-197,-11,1,0,-0.69950902,-1.119560193,-1.958749881, Normal, Low, Dry,-0.266109091,0.040894088,Central,Central
COOP:419361,VICTORIA FIRE DEPARTMENT NUMBER 5 TX US,30.8,28.8608,-97.0181,4,-262,3,2,0,0.416511694,-1.121494778,-2.49895044, Normal, Low, Very Dry,-0.265679116,0.033628221,Central,Central
COOP:460582,BECKLEY RALEIGH CO MEM AIRPORT WV US,766.3,37.7836,-81.123,4,-68,28,0,0,2.409405827,0.459491529,-0.886659541, Very Warm, Normal, Normal,-0.038662588,1.227957908,Central,East
COOP:034548,MAGNOLIA AR US,99.1,33.2951,-93.2325,4,91,-25,0,0,-1.815529734,-0.97468123,0.434754134, Cold, Normal, Normal,-0.152860339,0.318071506,Central,Central
COOP:460580,BECKLEY VA HOSPITAL WV US,710.2,37.7647,-81.194,4,-93,16,0,0,1.452816643,0.338902362,-1.094428987, Warm, Normal, Dry,-0.039143448,1.222623094,Central,East
COOP:238603,VERSAILLES MO US,306.3,38.432,-92.8398,4,57,21,0,0,1.85139547,-0.529296644,0.152187688, Warm, Normal, Normal,-0.022165803,0.34757829,Central,Central
COOP:295273,LUNA R S NM US,2148.8,33.8225,-108.9416,4,-6,1,0,0,0.257080164,3.431229896,-0.371391316, Normal, Very High, Normal,-0.139442071,-0.86228247,Central,Central
COOP:489467,WAPITI 1 NE WY US,1719.1,44.4736,-109.4255,4,0,0,0,0,0.177364398,2.50757277,-0.321526649, Normal, Very High, Normal,0.131546379,-0.898641859,Central,Central
COOP:308946,WANTAGH CEDAR CREEK NY US,3,40.655,-73.5053,4,0,0,0,0,0.177364398,-1.181251976,-0.321526649, Normal, Low, Normal,0.034392423,1.800338406,Central,East
COOP:033132,HARDY AR US,121.9,36.2747,-91.5056,4,70,-1,0,0,0.097648633,-0.925671729,0.2602278, Normal, Normal, Normal,-0.07705247,0.447827717,Central,Central
COOP:033165,HARRISON BOONE CO AIRPORT AR US,418.8,36.2668,-93.1566,4,23,2,0,0,0.336795929,-0.28747345,-0.130378759, Normal, Normal, Normal,-0.077253465,0.323774498,Central,Central
COOP:050825,BONHAM RESERVOIR CO US,3002.9,39.1025,-107.8988,4,23,30,0,8,2.568837357,5.267151588,-0.130378759, Very Warm, Very High, Normal,-0.005106743,-0.783928323,Central,Central
COOP:308910,WALES NY US,332.2,42.7418,-78.5107,4,66,-2,0,0,0.017932868,-0.473623571,0.226984688, Normal, Normal, Normal,0.087485409,1.424241508,Central,East
COOP:034572,MAMMOTH SPRING AR US,153,36.4947,-91.535,4,225,-33,0,0,-2.453255857,-0.85882105,1.548398363, Very Cold, Normal, Wet,-0.071455165,0.445618653,Central,Central
COOP:200089,ALBERTA FORD FOR CEN MI US,399.3,46.6448,-88.4812,4,198,-54,0,4,-4.127286928,-0.32938947,1.324007362, Very Cold, Normal, Wet,0.186786694,0.675075781,Central,Central
COOP:351914,COUGAR DAM OR US,384,44.1308,-122.2419,4,128,5,0,0,0.575943225,-0.362277424,0.742252914, Normal, Normal, Normal,0.122824759,-1.861643476,Central,West
COOP:419380,VIGO PARK TX US,1036.3,34.6521,-101.497,4,-142,15,0,0,1.373100878,1.039867195,-1.501657101, Warm, High, Dry,-0.118335142,-0.302908399,Central,Central
COOP:222896,EUPORA 2 E MS US,134.1,33.5627,-89.2358,4,424,-4,0,0,-0.141498663,-0.899447347,3.202243152, Normal, Normal, Very Wet,-0.14605198,0.618376472,Central,Central
COOP:200094,ALBION MI US,286.5,42.2486,-84.7736,4,0,0,0,0,0.177364398,-0.571857526,-0.321526649, Normal, Normal, Normal,0.074937268,0.953658284,Central,Central
COOP:050834,BONNY DAM 2 NE CO US,1132.9,39.6567,-102.1193,4,-134,23,0,0,2.010827,1.247512712,-1.435170878, Very Warm, High, Dry,0.008993378,-0.34966692,Central,Central
COOP:349768,WOODWARD 2 WSW MESONET OK US,624.8,36.42306,-99.41667,4,0,0,2,0,0.177364398,0.155331689,-0.321526649, Normal, Normal, Normal,-0.073277851,-0.146596084,Central,Central
COOP:034562,MALVERN AR US,91.4,34.3947,-92.8363,4,-20,-22,0,0,-1.576382438,-0.991232684,-0.487742205, Cold, Normal, Normal,-0.124883989,0.347841273,Central,Central
COOP:404590,JAMESTOWN TN US,515.1,36.4259,-84.942,4,227,18,0,0,1.612248174,-0.080472795,1.565019919, Warm, Normal, Wet,-0.073205595,0.941005006,Central,Central
COOP:351902,COTTAGE GROVE DAM OR US,253.3,43.7178,-123.0578,4,-70,13,0,0,1.213669347,-0.643222238,-0.903281097, Warm, Normal, Normal,0.112317091,-1.922948759,Central,West
COOP:419330,VEGA 2 NW TX US,1218.6,35.2774,-102.4633,4,-97,0,0,0,0.177364398,1.431728247,-1.127672098, Normal, High, Dry,-0.102426073,-0.375514471,Central,Central
COOP:164288,HODGES GARDENS LA US,128,31.3747,-93.3911,4,-90,-10,0,0,-0.619793255,-0.912559538,-1.069496653, Normal, Normal, Dry,-0.201719726,0.306154583,Central,Central
COOP:131257,CASCADE IA US,265.2,42.2988,-90.9984,4,362,-18,0,0,-1.257519377,-0.617642718,2.686974926, Cold, Normal, Very Wet,0.076214471,0.485937827,Central,Central
COOP:143686,HILLSDALE LAKE KS US,307.8,38.6645,-94.8901,4,38,-18,0,0,-1.257519377,-0.526072335,-0.005717091, Cold, Normal, Normal,-0.016250469,0.193522376,Central,Central
COOP:419346,VERNON TX US,368.8,34.15167,-99.3255,4,-80,0,0,0,0.177364398,-0.394950425,-0.986388875, Normal, Normal, Normal,-0.13106723,-0.139745732,Central,Central
COOP:411246,BURLESON TX US,232.3,32.5066,-97.3444,4,-139,11,0,0,1.054237817,-0.688362568,-1.476724767, Warm, Normal, Dry,-0.17292159,0.009110617,Central,Central
COOP:250131,ALLIANCE MUNICIPAL AIRPORT NE US,1197.6,42.0573,-102.8017,4,-39,-1,0,0,0.097648633,1.386587918,-0.645646984, Normal, High, Normal,0.070070156,-0.400941248,Central,Central
COOP:250130,ALLIANCE NE US,1217.4,42.1103,-102.8967,4,-72,-8,0,1,-0.460361724,1.4291488,-0.919902652, Normal, High, Normal,0.071418598,-0.40807938,Central,Central
COOP:411250,BURNET TX US,391.7,30.7587,-98.2339,4,-151,-5,3,0,-0.221214428,-0.34572597,-1.576454101, Normal, Normal, Dry,-0.217392181,-0.057724839,Central,Central
COOP:235050,LONG BRANCH RESERVOR MO US,249.9,39.7505,-92.5065,4,109,-5,0,0,-0.221214428,-0.650530672,0.584348135, Normal, Normal, Normal,0.011379866,0.372621862,Central,Central
COOP:233038,FREDERICKTOWN MO US,219.2,37.5739,-90.3086,4,168,-2,0,0,0.017932868,-0.716521535,1.074684027, Normal, Normal, Wet,-0.043997838,0.537768178,Central,Central
COOP:411255,BURNET MUNICIPAL AIRPORT TX US,392.6,30.7406,-98.2354,4,-189,11,2,0,1.054237817,-0.343791385,-1.892263659, Warm, Normal, Dry,-0.217852687,-0.057837547,Central,Central
COOP:238805,WELDON SPRING MO US,178,38.6989,-90.6828,4,438,7,0,0,0.735374755,-0.805082563,3.318594041, Normal, Normal, Very Wet,-0.015375254,0.509651453,Central,Central
COOP:229860,YAZOO CITY 5 NNE MS US,32.6,32.9027,-90.3816,4,1002,26,2,0,2.249974296,-1.117625607,8.005872738, Very Warm, Low, Very Wet,-0.162843896,0.532283088,Central,Central
COOP:056306,PAONIA 1 SW CO US,1699.6,38.8522,-107.6236,4,13,-14,0,0,-0.938656316,2.46565675,-0.213486537, Normal, Very High, Normal,-0.01147495,-0.763250282,Central,Central
COOP:131233,CARROLL IA US,378,42.065,-94.85,4,2,-10,0,0,-0.619793255,-0.375174662,-0.304905093, Normal, Normal, Normal,0.070266062,0.196535419,Central,Central
COOP:251602,CHAPPELL NE US,1130.8,41.094,-102.4716,4,-139,-19,0,1,-1.337235142,1.242998679,-1.476724767, Cold, High, Dry,0.045561592,-0.376138119,Central,Central
COOP:411267,BUSHLAND 1 WSW TX US,1164,35.1866,-102.0797,4,-118,-8,0,0,-0.460361724,1.31436339,-1.302198433, Normal, High, Dry,-0.104736234,-0.346691446,Central,Central
COOP:153230,GIMLET 9 N KY US,341.4,38.2186,-83.143,4,140,23,0,0,2.010827,-0.453847807,0.841982248, Very Warm, Normal, Normal,-0.027595189,1.076178683,Central,East
COOP:034638,MARIANNA AR US,71.3,34.7391,-90.7663,4,221,-3,0,0,-0.061782898,-1.034438428,1.515155252, Normal, Low, Wet,-0.116121662,0.50337741,Central,Central
COOP:319081,WARSAW 5 E NC US,33.5,35.0129,-78.0044,4,0,16,0,0,1.452816643,-1.115691021,-0.321526649, Warm, Low, Normal,-0.109155561,1.462283994,Central,East
COOP:233043,FREEDOM MO US,245.4,38.4583,-91.7027,4,428,-2,0,0,0.017932868,-0.6602036,3.235486263, Normal, Normal, Very Wet,-0.021496671,0.433017971,Central,Central
COOP:426357,OAK CITY UT US,1560.6,39.3758,-112.3341,4,-75,10,0,0,0.974522051,2.166870759,-0.944834986, Normal, Very High, Normal,0.001846637,-1.117188917,Central,West
COOP:425065,LEVAN UT US,1614.8,39.5608,-111.8652,4,-53,7,0,0,0.735374755,2.2833758,-0.761997874, Normal, Very High, Normal,0.006553462,-1.0819566,Central,West
COOP:381093,BROOKGREEN GARDENS SC US,6.1,33.5214,-79.0975,4,214,-13,0,0,-0.858940551,-1.174588404,1.456979807, Normal, Low, Wet,-0.147102747,1.380150394,Central,East
COOP:233094,GALENA MO US,318.8,36.8061,-93.4661,4,-220,1,0,0,0.257080164,-0.5024274,-2.149897771, Normal, Normal, Very Dry,-0.063532434,0.300519216,Central,Central
COOP:366993,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,4,136,13,0,0,1.213669347,-0.399464458,0.808739136, Warm, Normal, Normal,0.030057056,1.296228504,Central,East
COOP:404417,HUNTINGDON WATER PLA TN US,134.1,36.0027,-88.4252,4,104,1,0,0,0.257080164,-0.899447347,0.542794246, Normal, Normal, Normal,-0.083972775,0.679283522,Central,Central
COOP:086406,OASIS RANGER STATION FL US,2.4,25.8604,-81.033,4,-62,8,7,0,0.815090521,-1.1825417,-0.836794874, Normal, Low, Normal,-0.342016185,1.234720349,Central,East
COOP:224939,LAUREL MS US,68.6,31.6755,-89.1236,4,797,13,0,0,1.213669347,-1.040242185,6.302163283, Warm, Low, Very Wet,-0.194066683,0.626806982,Central,Central
COOP:233079,FULTON MO US,239,38.8472,-91.9413,4,430,-19,0,0,-1.337235142,-0.673960653,3.252107819, Cold, Normal, Very Wet,-0.011602161,0.41508999,Central,Central
