Station, Station Name, Elevation, Latitude, Longitude, Date, DPNP, DPNT, DPT90, DX32,Normalized DPNT,Normalized Elevation,Normalized DPNP, DPNT Class, Elevation Class, DPNP Class, Normalized Latitude, Normalized Longitude, Latitude Class, Longitude Class
COOP:036562,SHERIDAN AR US,76.2,34.3019,-92.3914,1,-281,-69,0,6,-1.767020224,-1.024691111,-2.275845041, Cold, Low, Very Dry,-0.127540204,0.381394209,Central,Central
COOP:418583,STAMFORD 1 TX US,499.9,32.9402,-99.8036,1,-107,-23,0,2,-0.168651259,-0.11358089,-0.443609435, Normal, Normal, Normal,-0.162175744,-0.175829018,Central,Central
COOP:217502,SANTIAGO 3 E MN US,307.8,45.546,-93.7572,1,14,-91,0,27,-2.531457555,-0.526666265,0.830531417, Very Cold, Normal, Normal,0.158459267,0.27871815,Central,Central
COOP:171833,DANFORTH ME US,144.8,45.6611,-67.8613,1,0,2,0,20,0.700027526,-0.87717598,0.683110161, Normal, Normal, Normal,0.161386895,2.225481186,Central,Far East
COOP:181125,BRIGHTON DAM MD US,100.6,39.1911,-77.0069,1,0,0,0,12,0.630533223,-0.972222172,0.683110161, Normal, Normal, Normal,-0.003180885,1.53794702,Central,East
COOP:088824,TARPON SPNGS SWG PLANT FL US,2.4,28.1522,-82.7538,1,106,-38,0,0,-0.68985853,-1.183388148,1.799299668, Normal, Low, Wet,-0.283960989,1.105915212,Central,East
COOP:369464,WEST CHESTER PA US,114.3,39.9708,-75.635,1,28,-49,0,14,-1.072077196,-0.942762153,0.977952673, Cold, Normal, Normal,0.016651186,1.641081655,Central,East
COOP:435982,NORTH SPRINGFIELD LAKE VT US,170.7,43.3392,-72.5056,1,0,-27,0,21,-0.307639865,-0.821481491,0.683110161, Normal, Normal, Normal,0.102328173,1.876338983,Central,East
COOP:260800,BEOWAWE 49 S U OF N RANCH NV US,1749.6,39.9004,-116.5876,1,-18,88,0,0,3.688282548,2.573731934,0.493568547, Very Warm, Very High, Normal,0.014860525,-1.437591335,Central,West
COOP:262948,GABBS 1 NE NV US,1430.7,38.8695,-117.9231,1,0,0,0,0,0.630533223,1.887980106,0.683110161, Normal, High, Normal,-0.011360947,-1.537989546,Central,West
COOP:417841,RUSK TX US,219.5,31.8093,-95.1428,1,-340,-31,0,1,-0.44662847,-0.716543614,-2.897120332, Normal, Normal, Very Dry,-0.190940768,0.174553597,Central,Central
COOP:431705,DANBY FOUR CORNERS VT US,404.2,43.3442,-73.0521,1,-10,0,0,11,0.630533223,-0.319370949,0.577809264, Normal, Normal, Normal,0.102455351,1.835255028,Central,East
COOP:115372,MARSEILLES LOCK IL US,149.4,41.3286,-88.7533,1,2,-73,0,21,-1.90600883,-0.867284295,0.704170341, Cold, Normal, Normal,0.051187527,0.654893821,Central,Central
COOP:291931,CLOUDCROFT NM US,2645.4,32.9544,-105.7352,1,-179,17,0,0,1.221234798,4.500030108,-1.201775893, Warm, Very High, Dry,-0.16181456,-0.621745925,Central,Central
COOP:669521,TRUJILLO ALTO 2 SSW US,35.1,18.3283,-66.0163,1,-244,2,0,0,0.700027526,-1.113071168,-1.886231722, Normal, Low, Dry,-0.533836942,2.364181822,Central,Far East
COOP:418566,SPUR TX US,700.1,33.47917,-100.87611,1,-78,-20,0,3,-0.064409805,0.316922453,-0.138236834, Normal, Normal, Normal,-0.148466765,-0.256456562,Central,Central
COOP:221962,CORINTH 7 SW MS US,117.3,34.8791,-88.6177,1,-252,-72,0,6,-1.871261678,-0.936311054,-1.97047244, Cold, Normal, Dry,-0.112858825,0.665087754,Central,Central
COOP:453333,GRAYS RIVER HATCHERY WA US,30.5,46.3872,-123.5602,1,-463,0,0,0,0.630533223,-1.122962853,-4.192321364, Normal, Low, Very Dry,0.179855622,-1.961766974,Central,West
COOP:023828,HAPPY JACK RANGER STATION AZ US,2279.9,34.7433,-111.4139,1,-231,43,0,0,2.124660734,3.714071208,-1.749340556, Very Warm, Very High, Dry,-0.116312968,-1.048650695,Central,West
COOP:445050,LOUISA VA US,128,38.0421,-78.0061,1,-54,-48,0,5,-1.037330044,-0.913302135,0.114485318, Cold, Normal, Normal,-0.032406292,1.462830664,Central,East
COOP:238082,STOCKTON DAM MO US,266.1,37.6966,-93.7722,1,-88,-42,0,6,-0.828847136,-0.616336542,-0.243537731, Normal, Normal, Normal,-0.041194262,0.277590503,Central,Central
COOP:478827,VIROQUA WI US,382.5,43.5595,-90.876,1,8,-85,0,29,-2.322974647,-0.366033899,0.767350879, Very Cold, Normal, Normal,0.107931617,0.495316672,Central,Central
COOP:291963,CLOVIS 13 N NM US,1351.8,34.5988,-103.2161,1,-42,-13,0,3,0.178820255,1.718316201,0.240846395, Normal, High, Normal,-0.1199884,-0.432368812,Central,Central
COOP:231087,BUFFALO MO US,331,37.6666,-93.1066,1,-155,-38,0,7,-0.68985853,-0.476777766,-0.94905374, Normal, Normal, Normal,-0.041957328,0.327627979,Central,Central
COOP:365344,MAHANOY CITY 2 N PA US,521.2,40.8344,-76.1352,1,0,0,0,20,0.630533223,-0.067778087,0.683110161, Normal, Normal, Normal,0.038617296,1.603478371,Central,East
COOP:457507,SEDRO WOOLLEY WA US,18.3,48.4958,-122.2355,1,101,-1,0,0,0.595786072,-1.149197323,1.74664922, Normal, Low, Wet,0.233488949,-1.86218067,Central,West
COOP:470175,AMERY WI US,326.1,45.301,-92.363,1,112,-86,0,28,-2.357721798,-0.487314561,1.862480206, Very Cold, Normal, Wet,0.152227566,0.383529222,Central,Central
COOP:036506,SEARCY AR US,70.1,35.2682,-91.7163,1,-83,-49,0,4,-1.072077196,-1.037808346,-0.190887283, Cold, Low, Normal,-0.102961866,0.432145862,Central,Central
COOP:267123,RUBY LAKE NWR NV US,1834.6,40.2022,-115.4931,1,3,76,0,0,3.271316731,2.756513074,0.71470043, Very Warm, Very High, Normal,0.022536964,-1.35531066,Central,West
COOP:132573,ELDORA IA US,348.7,42.3619,-93.0988,1,-65,-58,0,24,-1.384801559,-0.438716282,-0.001345668, Cold, Normal, Normal,0.077470045,0.328214356,Central,Central
COOP:127999,SHELBYVILLE IN US,228.6,39.5282,-85.7914,1,-15,-71,0,15,-1.836514527,-0.69697528,0.525158816, Cold, Normal, Normal,0.005393427,0.877559086,Central,Central
COOP:440993,BREMO BLUFF VA US,68.6,37.7091,-78.2885,1,0,-58,0,0,-1.384801559,-1.041033896,0.683110161, Cold, Low, Normal,-0.040876318,1.441600822,Central,East
COOP:247894,STEVENSVILLE MT US,1028.7,46.5137,-114.091,1,23,31,0,4,1.707694917,1.023532834,0.925302224, Warm, High, Normal,0.183073215,-1.249905694,Central,West
COOP:457522,SELAH 2 NE WA US,341.4,46.6722,-120.4994,1,-59,7,0,8,0.873763283,-0.454413956,0.06183487, Normal, Normal, Normal,0.187104744,-1.731666754,Central,West
COOP:467018,PIKE ISLAND LOCK AND DAM WV US,195.1,40.1478,-80.7014,1,-97,-73,0,15,-1.90600883,-0.769012553,-0.338308538, Cold, Normal, Normal,0.021153272,1.260207453,Central,East
COOP:116446,OLNEY 2 S IL US,146.3,38.7003,-88.0816,1,-104,-72,0,14,-1.871261678,-0.87395043,-0.412019166, Cold, Normal, Normal,-0.015664636,0.705389874,Central,Central
COOP:445453,MEADOWS OF DAN 5 SW VA US,678.2,36.6667,-80.4481,1,0,0,0,0,0.630533223,0.26982943,0.683110161, Normal, Normal, Normal,-0.067390299,1.27924966,Central,East
COOP:232511,ELDORADO SPRINGS MO US,280.4,37.8638,-94.0155,1,-23,-66,0,9,-1.66277877,-0.585586303,0.440918099, Cold, Normal, Normal,-0.036941444,0.259300061,Central,Central
COOP:022754,DUNCAN AZ US,1115.6,32.748,-109.1213,1,-94,10,0,0,0.978004738,1.21039967,-0.306718269, Normal, High, Normal,-0.16706445,-0.876301059,Central,Central
COOP:384581,JOCASSEE 8 WNW SC US,762,34.983,-83.0677,1,-211,-68,0,6,-1.732273073,0.45003013,-1.538738763, Cold, Normal, Dry,-0.110216075,1.08231731,Central,East
COOP:467029,PINEVILLE WV US,390.1,37.5741,-81.5355,1,0,-79,0,10,-2.114491738,-0.349691115,0.683110161, Very Cold, Normal, Normal,-0.044310113,1.197502738,Central,East
COOP:507783,PUNTILLA AK US,566.3,62.0911,-152.7349,1,56,170,0,17,6.537548964,0.029203435,1.272795184, Very Warm, Normal, Wet,0.579292402,-4.155018707,Central,West
COOP:031191,CANE CREEK STATE PARK AR US,79.2,33.9153,-91.7711,1,-221,-38,0,2,-0.68985853,-1.018240012,-1.644039659, Normal, Low, Dry,-0.137373574,0.42802619,Central,Central
COOP:232503,ELDON MO US,283.5,38.3486,-92.5808,1,-158,0,0,4,0.630533223,-0.578920168,-0.980644009, Normal, Normal, Normal,-0.024610306,0.367155781,Central,Central
COOP:668412,ROOSEVELT ROADS US,10.1,18.255,-65.64083,1,0,15,0,0,1.151740495,-1.166830327,0.683110161, Warm, Low, Normal,-0.535701366,2.392408341,Central,Far East
COOP:468522,STONEWALL JACKSON DAM WV US,326.1,39.0044,-80.4744,1,-106,-68,0,14,-1.732273073,-0.487314561,-0.433079345, Cold, Normal, Normal,-0.007929696,1.277272518,Central,East
COOP:456096,OLGA 2 SE WA US,24.4,48.6116,-122.8063,1,-61,10,0,0,0.978004738,-1.136080088,0.04077469, Normal, Low, Normal,0.236434381,-1.905091414,Central,West
COOP:457544,SEQUIM 2 E WA US,15.2,48.085,-123.0638,1,45,-5,0,0,0.456797466,-1.155863458,1.156964197, Normal, Low, Wet,0.223040039,-1.924449362,Central,West
COOP:507738,PORT SAN JUAN AK US,12.2,60.0502,-148.0672,1,-57,69,0,2,3.028086671,-1.162314558,0.082895049, Very Warm, Low, Normal,0.52738106,-3.804117374,Central,West
COOP:253395,GRAND ISLAND CENTRAL NE REGIONAL AIRPORT NE US,560.8,40.9611,-98.3136,1,-21,5,0,10,0.804268981,0.017376421,0.461978278, Normal, Normal, Normal,0.041839976,-0.063816038,Central,Central
COOP:231037,BRUNSWICK MO US,201.8,39.4248,-93.133,1,-75,-45,0,10,-0.93308859,-0.754605098,-0.106646565, Normal, Normal, Normal,0.002763394,0.325643319,Central,Central
COOP:232568,ELM MO US,259.1,38.868,-94.0352,1,-89,-39,0,9,-0.724605682,-0.631389106,-0.254067821, Normal, Normal, Normal,-0.0113991,0.257819084,Central,Central
COOP:127959,SHAKAMAK STATE PARK IN US,161.5,39.1613,-87.2436,1,23,-71,0,15,-1.836514527,-0.841264862,0.925302224, Cold, Normal, Normal,-0.003938864,0.768387778,Central,Central
COOP:477314,ROCHESTER WWTP WI US,238.7,42.7269,-88.2258,1,0,0,0,25,0.630533223,-0.67525658,0.683110161, Normal, Normal, Normal,0.086754008,0.694549423,Central,Central
COOP:250030,AGATE 3 E NE US,1423.4,42.4244,-103.7347,1,-5,40,0,6,2.02041928,1.872282432,0.630459713, Very Warm, High, Normal,0.079059765,-0.471355343,Central,Central
COOP:216920,RICE MN US,332.2,45.7576,-94.2072,1,15,-84,0,28,-2.288227495,-0.474197326,0.841061507, Very Cold, Normal, Normal,0.163841422,0.244888727,Central,Central
COOP:022782,EAST MESA AZ US,462.7,33.4191,-111.6444,1,-152,14,0,0,1.116993343,-0.193574518,-0.917463471, Warm, Normal, Normal,-0.149994676,-1.065978878,Central,West
COOP:134705,LE CLAIRE LOCK AND DAM 14 IA US,175.9,41.5747,-90.4005,1,-35,-86,0,20,-2.357721798,-0.810299586,0.314557022, Very Cold, Normal, Normal,0.057447208,0.531063096,Central,Central
COOP:143594,HERINGTON KS US,410,38.6655,-96.9495,1,-40,-26,0,9,-0.272892713,-0.306898825,0.261906574, Normal, Normal, Normal,-0.016549792,0.038732221,Central,Central
COOP:247864,STANFORD MT US,1481.3,47.1547,-110.2239,1,188,18,0,5,1.255981949,1.996788643,2.662767023, Warm, High, Very Wet,0.19937738,-0.959190664,Central,Central
COOP:255997,NORFOLK 4 W NE US,470.9,42.0288,-97.4855,1,-45,-8,0,15,0.352556012,-0.175941514,0.209256125, Normal, Normal, Normal,0.068997475,-0.001562381,Central,Central
COOP:093060,ELBERTON 2 N GA US,164.6,34.1405,-82.8549,1,-71,-51,0,3,-1.141571499,-0.834598726,-0.064526206, Cold, Normal, Normal,-0.131645496,1.098314868,Central,East
COOP:022790,EHRENBERG 2 E AZ US,141.7,33.6133,-114.4706,1,0,0,0,0,0.630533223,-0.883842116,0.683110161, Normal, Normal, Normal,-0.145055099,-1.278442692,Central,West
COOP:255995,NORFOLK KARL STEFAN MEMORIAL AIRPORT NE US,472.7,41.9855,-97.4352,1,-45,-10,0,13,0.283061709,-0.172070855,0.209256125, Normal, Normal, Normal,0.067896117,0.002218996,Central,Central
COOP:031152,CAMDEN 1 AR US,35.4,33.59,-92.8236,1,-295,-50,0,2,-1.106824347,-1.112426058,-2.423266296, Cold, Low, Very Dry,-0.145647747,0.348902927,Central,Central
COOP:355681,MOLALLA 7 NE OR US,197.2,45.17806,-122.50611,1,-199,-16,0,0,0.074578801,-0.764496783,-1.412377686, Normal, Normal, Dry,0.149100524,-1.882524181,Central,West
COOP:205073,MANISTIQUE WWTP MI US,182.9,45.9512,-86.2513,1,-25,-72,0,28,-1.871261678,-0.795247022,0.419857919, Cold, Normal, Normal,0.168765738,0.842985415,Central,Central
COOP:145692,NESS CITY KS US,685.8,38.4479,-99.9101,1,-35,-3,0,6,0.526291769,0.286172214,0.314557022, Normal, Normal, Normal,-0.02208456,-0.183835315,Central,Central
COOP:124662,KOKOMO 3 WSW IN US,249.9,40.4582,-86.1758,1,5,-95,0,22,-2.670446161,-0.651172477,0.73576061, Very Cold, Normal, Normal,0.029048455,0.848661241,Central,Central
COOP:123527,GREENFIELD IN US,263.7,39.7858,-85.7611,1,3,-87,0,19,-2.392468949,-0.621497421,0.71470043, Very Cold, Normal, Normal,0.011945615,0.879836934,Central,Central
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.9611,-96.688,1,-163,-23,0,1,-0.168651259,-0.890938324,-1.033294458, Normal, Normal, Dry,-0.187079657,0.058390874,Central,Central
COOP:124657,KNOX WWTP IN US,210.3,41.3053,-86.6285,1,54,-112,0,23,-3.261147735,-0.736326984,1.251735004, Very Cold, Normal, Wet,0.05059488,0.814628841,Central,Central
COOP:132603,ELKADER IA US,240.2,42.7754,-91.4537,1,-5,-98,0,25,-2.774687615,-0.67203103,0.630459713, Very Cold, Normal, Normal,0.08798763,0.45188721,Central,Central
COOP:488160,SHERIDAN FIELD STATION WY US,1143,44.8405,-106.8383,1,21,48,0,6,2.298396491,1.269319708,0.904242045, Very Warm, High, Normal,0.140514512,-0.704673118,Central,Central
COOP:423097,GARFIELD UT US,1310,40.7242,-112.1975,1,-68,-3,0,11,0.526291769,1.628430888,-0.032935937, Normal, High, Normal,0.035814302,-1.107558998,Central,West
COOP:340332,ARNETT OK US,740.4,36.167,-99.7215,1,-72,0,0,0,0.630533223,0.403582217,-0.075056296, Normal, Normal, Normal,-0.080100425,-0.169657028,Central,Central
COOP:424947,LA SAL 1 SW UT US,2068.7,38.3013,-109.2664,1,-49,35,0,4,1.846683523,3.259913836,0.167135767, Warm, Very High, Normal,-0.025813406,-0.887209169,Central,Central
COOP:020683,BENSON 6 SE AZ US,1124.7,31.8805,-110.2403,1,-72,21,0,0,1.360223403,1.229968004,-0.075056296, Warm, High, Normal,-0.189129759,-0.960423559,Central,Central
COOP:340338,ARNETT 8 WSW MESONET OK US,719,36.07194,-99.90306,1,0,0,0,4,0.630533223,0.357564377,0.683110161, Normal, Normal, Normal,-0.082518326,-0.183306072,Central,Central
COOP:134874,LITTLE SIOUX 2 NW IA US,312.4,41.8263,-96.0505,1,-62,-24,0,14,-0.20339841,-0.51677458,0.030244601, Normal, Normal, Normal,0.063846783,0.106315891,Central,Central
COOP:255810,NEBRASKA CITY 2 NW NE US,321.6,40.6986,-95.8866,1,-68,-40,0,13,-0.759352833,-0.49699121,-0.032935937, Normal, Normal, Normal,0.035163153,0.118637319,Central,Central
COOP:488155,SHERIDAN CO AIRPORT WY US,1202.4,44.7694,-106.9688,1,8,28,0,8,1.603453463,1.397051469,0.767350879, Warm, High, Normal,0.138706047,-0.714483651,Central,Central
COOP:477114,RHINELANDER ONEIDA CO AIRPORT WI US,495,45.6314,-89.4823,1,62,-99,0,30,-2.809434766,-0.124117685,1.335975722, Very Cold, Normal, Wet,0.16063146,0.600090155,Central,Central
COOP:477113,RHINELANDER WI US,479.1,45.5986,-89.4508,1,28,-103,0,30,-2.948423372,-0.15830851,0.977952673, Very Cold, Normal, Normal,0.159797175,0.602458215,Central,Central
COOP:116616,PARK FOREST IL US,216.4,41.4947,-87.6802,1,175,-94,0,23,-2.635699009,-0.723209749,2.525875857, Very Cold, Normal, Very Wet,0.055412366,0.73556572,Central,Central
COOP:205050,MANCHESTER MI US,294.1,42.1508,-84.0236,1,39,-88,0,26,-2.427216101,-0.556126284,1.093783659, Very Cold, Normal, Wet,0.072100608,1.010456097,Central,East
COOP:283181,FREEHOLD MARLBORO NJ US,59.1,40.3142,-74.2511,1,85,-41,0,12,-0.794099984,-1.061462376,1.578167785, Normal, Low, Wet,0.025385741,1.745118409,Central,East
COOP:116610,PARIS WATERWORKS IL US,199,39.6185,-87.6672,1,-14,-80,0,15,-2.14923889,-0.760626124,0.535688906, Very Cold, Normal, Normal,0.007690254,0.736543014,Central,Central
COOP:020678,BELLEMONT NWFO AZ US,2179.9,35.23,-111.8214,1,-184,58,0,0,2.645868005,3.499034573,-1.254426341, Very Warm, Very High, Dry,-0.103933503,-1.079285118,Central,West
COOP:020672,BEAVER DAM AZ US,571.5,36.8969,-113.9425,1,-61,28,0,0,1.603453463,0.04038534,0.04077469, Warm, Normal, Normal,-0.061535043,-1.238741984,Central,West
COOP:123547,GREENSBURG IN US,285,39.3475,-85.4891,1,-51,-94,0,16,-2.635699009,-0.575694618,0.146075587, Very Cold, Normal, Normal,0.000797229,0.900284941,Central,Central
COOP:107046,PIERCE ID US,938.8,46.4922,-115.8006,1,9,2,0,3,0.700027526,0.8302149,0.777880969, Normal, Normal, Normal,0.182526351,-1.378427432,Central,West
COOP:205065,MANISTEE 3 SE MI US,204.2,44.2113,-86.2938,1,126,-70,0,27,-1.801767375,-0.749444219,2.009901462, Cold, Normal, Very Wet,0.124510486,0.839790414,Central,Central
COOP:243437,GEORGETOWN LAKE 7 GABLES MT US,1953.8,46.1924,-113.2633,1,0,0,0,0,0.630533223,3.012836742,0.683110161, Normal, Very High, Normal,0.174900784,-1.187682108,Central,West
COOP:338552,URBANA WWTP OH US,304.8,40.0986,-83.7821,1,-17,-76,0,17,-2.010250284,-0.533117364,0.504098637, Very Cold, Normal, Normal,0.019901844,1.02861122,Central,East
COOP:107040,PICABO ID US,1474.9,43.3086,-114.0668,1,-4,48,0,5,2.298396491,1.983026299,0.640989803, Very Warm, High, Normal,0.101549847,-1.248086423,Central,West
COOP:166938,OBERLIN FIRE TOWER LA US,19.8,30.6036,-92.7739,1,-252,-66,0,0,-1.66277877,-1.145971773,-1.97047244, Cold, Low, Dry,-0.221608368,0.352639199,Central,Central
COOP:190214,ASHFIELD 2 NE MA US,294.1,42.5457,-72.7802,1,0,0,0,20,0.630533223,-0.556126284,0.683110161, Normal, Normal, Normal,0.082145092,1.855695517,Central,East
COOP:340312,ARDMORE 7 WNW MESONET OK US,282.9,34.22806,-97.20139,1,0,0,0,1,0.630533223,-0.580210387,0.683110161, Normal, Normal, Normal,-0.129418362,0.019796013,Central,Central
COOP:340313,ARDMORE 3 ENE OK US,265.8,34.1923,-97.0857,1,0,0,0,1,0.630533223,-0.616981652,0.683110161, Normal, Normal, Normal,-0.130327936,0.028493182,Central,Central
COOP:424968,LA VERKIN UT US,973.5,37.2009,-113.2685,1,-88,6,0,0,0.839016132,0.904832612,-0.243537731, Normal, Normal, Normal,-0.053802647,-1.188073026,Central,West
COOP:477132,RICE LAKE MUNICIPAL AIRPORT WI US,336.2,45.4163,-91.772,1,24,-97,0,29,-2.739940464,-0.465595861,0.935832314, Very Cold, Normal, Normal,0.155160281,0.427958531,Central,Central
COOP:134894,LOGAN IA US,301.8,41.638,-95.7883,1,-69,-29,0,14,-0.377134168,-0.539568463,-0.043466027, Normal, Normal, Normal,0.059057276,0.126027168,Central,Central
COOP:477142,RICE RESERVOIR TOMAHAWK 2 WI US,445,45.5377,-89.7322,1,39,-87,0,28,-2.392468949,-0.231636002,1.093783659, Very Cold, Normal, Wet,0.158248153,0.581303549,Central,Central
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,1,-145,24,0,0,1.464464857,0.343802032,-0.843752843, Warm, Normal, Normal,-0.116368926,-1.559677965,Central,West
COOP:488124,SHELL WY US,1306.1,44.5477,-107.7633,1,0,15,0,11,1.151740495,1.620044459,0.683110161, Warm, High, Normal,0.133066993,-0.774211377,Central,Central
COOP:207188,RUDYARD 4 S MI US,201.5,46.1817,-84.6014,1,0,0,0,28,0.630533223,-0.755250208,0.683110161, Normal, Normal, Normal,0.174628624,0.967019117,Central,Central
COOP:338534,UPPER SANDUSKY OH US,260.3,40.83333,-83.28333,1,0,0,0,0,0.630533223,-0.628808667,0.683110161, Normal, Normal, Normal,0.03859008,1.066107002,Central,East
COOP:509014,TANANA CALHOUN MEMORIAL AIRPORT AK US,67.7,65.175,-152.1067,1,-43,145,0,30,5.668870178,-1.042969225,0.230316305, Very Warm, Low, Normal,0.657732986,-4.107792832,Central,West
COOP:518838,UPPER WAHIAWA 874.3 HI US,306.6,21.4992,-158.0111,1,0,0,0,0,0.630533223,-0.529246705,0.683110161, Normal, Normal, Normal,-0.453183469,-4.551664937,Central,West
COOP:028162,SPRINGERVILLE AZ US,2133,34.1311,-109.275,1,0,6,0,0,0.839016132,3.398182392,0.683110161, Normal, Very High, Normal,-0.13188459,-0.887855687,Central,Central
COOP:470239,ANTIGO WI US,463,45.1602,-89.1127,1,12,0,0,0,0.630533223,-0.192929408,0.809471238, Normal, Normal, Normal,0.148646246,0.627875388,Central,Central
COOP:477158,RICHLAND CENTER WI US,221.9,43.3314,-90.3888,1,-25,-77,0,23,-2.044997435,-0.711382735,0.419857919, Very Cold, Normal, Normal,0.102129776,0.531942661,Central,Central
COOP:138339,TRIPOLI IA US,292.6,42.8125,-92.2574,1,-37,-77,0,25,-2.044997435,-0.559351834,0.293496843, Very Cold, Normal, Normal,0.088931288,0.39146786,Central,Central
COOP:383990,HARTSVILLE SC US,56.4,34.3949,-80.0486,1,49,-41,0,3,-0.794099984,-1.067268365,1.199084556, Normal, Low, Wet,-0.125174701,1.30928267,Central,East
COOP:456123,OMAK WA US,395,48.4609,-119.5168,1,0,0,0,12,0.630533223,-0.33915432,0.683110161, Normal, Normal, Normal,0.232601249,-1.657798329,Central,West
COOP:232619,EMINENCE 1 N MO US,195.1,37.1561,-91.3588,1,-52,-53,0,9,-1.211065801,-0.769012553,0.135545498, Cold, Normal, Normal,-0.054942158,0.45902146,Central,Central
COOP:033242,HELENA AR US,59.4,34.5211,-90.5899,1,-144,-59,0,5,-1.41954871,-1.060817266,-0.833222754, Cold, Low, Normal,-0.121964739,0.516824668,Central,Central
COOP:160718,BENTON 5 E LA US,61,32.6997,-93.6619,1,-349,-40,0,1,-0.759352833,-1.05737668,-2.991891139, Normal, Low, Very Dry,-0.168292986,0.28588247,Central,Central
COOP:362071,DEHART DAM PA US,163.7,40.46,-76.8703,1,-87,-68,0,17,-1.732273073,-0.836534056,-0.233007641, Cold, Normal, Normal,0.029094239,1.548216129,Central,East
COOP:144178,KANOPOLIS LAKE KS US,454.8,38.6078,-97.9596,1,-30,0,0,7,0.630533223,-0.210562412,0.367207471, Normal, Normal, Normal,-0.018017421,-0.037203558,Central,Central
COOP:221865,COLUMBIA MS US,45.7,31.2502,-89.8361,1,-390,-78,0,4,-2.079744587,-1.090277285,-3.423624817, Very Cold, Low, Very Dry,-0.205161764,0.573492711,Central,Central
COOP:512572,KAHULUI AIRPORT HI US,15.5,20.89972,-156.42861,1,209,4,0,0,0.769521829,-1.155218349,2.883898906, Normal, Low, Very Wet,-0.468431551,-4.432698883,Central,West
COOP:215441,MINNEAPOLIS CRYSTAL AIRPORT MN US,262.4,45.06194,-93.35083,1,0,-82,0,25,-2.218733192,-0.624292897,0.683110161, Very Cold, Normal, Normal,0.146146952,0.309267623,Central,Central
COOP:215443,MINNEAPOLIS FLYING CLOUD AIRPORT MN US,276.5,44.8321,-93.4705,1,0,-78,0,25,-2.079744587,-0.593972732,0.683110161, Very Cold, Normal, Normal,0.140300853,0.300271252,Central,Central
COOP:477174,RIDGELAND 1 NNE WI US,292.6,45.2141,-91.8876,1,90,-79,0,28,-2.114491738,-0.559351834,1.630818233, Very Cold, Normal, Wet,0.15001722,0.419268128,Central,Central
COOP:044712,LAKE SOLANO CA US,50.3,38.493,-122.0047,1,-530,61,0,0,2.75010946,-1.0803856,-4.897837373, Very Warm, Low, Very Dry,-0.020937418,-1.844829934,Central,West
COOP:282023,CRANFORD NJ US,22.9,40.66694,-74.32306,1,-52,-37,0,15,-0.655111379,-1.139305638,0.135545498, Normal, Low, Normal,0.034357865,1.739708708,Central,East
COOP:221852,COLLINS MS US,88.4,31.6419,-89.5572,1,-329,-6,0,0,0.422050315,-0.998456642,-2.781289346, Normal, Normal, Very Dry,-0.195198673,0.594459436,Central,Central
COOP:080598,BELL 4 NW FL US,9.1,29.79556,-82.91778,1,192,-51,0,0,-1.141571499,-1.168980693,2.704887381, Cold, Low, Very Wet,-0.242161282,1.09358777,Central,East
COOP:251082,BRADY NE US,808,41.0232,-100.367,1,0,0,0,6,0.630533223,0.548946982,0.683110161, Normal, Normal, Normal,0.043419521,-0.218183456,Central,Central
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,1,-315,6,0,0,0.839016132,-1.065333035,-2.63386809, Normal, Low, Very Dry,0.194763378,-1.912383534,Central,West
COOP:215435,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,1,52,-76,0,24,-2.010250284,-0.616981652,1.230674825, Very Cold, Normal, Wet,0.141598065,0.318433893,Central,Central
COOP:035563,PARAGOULD 1 S AR US,82.3,36.0336,-90.4978,1,-138,-48,0,6,-1.037330044,-1.011573877,-0.770042215, Cold, Low, Normal,-0.083493523,0.523748423,Central,Central
COOP:131833,CORNING IA US,370.3,40.9886,-94.7491,1,0,0,0,6,0.630533223,-0.392268369,0.683110161, Normal, Normal, Normal,0.042539452,0.204150584,Central,Central
COOP:244985,LEWISTOWN MUNICIPAL AIRPORT MT US,1263.4,47.0492,-109.4578,1,42,18,0,8,1.255981949,1.528223816,1.125373928, Warm, High, Wet,0.196693933,-0.90159795,Central,Central
COOP:417743,ROSCOE TX US,725.4,32.448,-100.5263,1,-98,-20,0,4,-0.064409805,0.371326721,-0.348838628, Normal, Normal, Normal,-0.174695105,-0.230159072,Central,Central
COOP:512558,KAHOOLAWE 499.6 HI US,365.8,20.55694,-156.575,1,-175,-8,0,0,0.352556012,-0.401945017,-1.159655534, Normal, Normal, Dry,-0.477150337,-4.443703971,Central,West
COOP:032148,DUMAS AR US,49.7,33.8847,-91.5317,1,-265,-30,0,2,-0.411881319,-1.081675819,-2.107363606, Normal, Low, Very Dry,-0.138151901,0.446023443,Central,Central
COOP:221880,COLUMBUS MS US,44.2,33.4677,-88.3847,1,-296,-71,0,4,-1.836514527,-1.093502834,-2.433796386, Cold, Low, Very Dry,-0.14875851,0.682603878,Central,Central
COOP:244979,LEWISTOWN 11 ESE MT US,1532.5,47.01111,-109.22611,1,0,0,0,9,0.630533223,2.1068874,0.683110161, Normal, Very High, Normal,0.195725094,-0.884180308,Central,Central
