Station, Station Name, Elevation, Latitude, Longitude, Date, DPNP, DPNT, DT90, DX32, Z (temp), Z (Elevation), Z (precip.),Temperature,Elevation,Precipitation,NORMALIZED LATITUDE,NORMALIZED LONGITUTE
COOP:010831,BIRMINGHAM AIRPORT AL US,187.5,33.56556,-86.745,5,-267,6,0,0,0.166525244,-0.784459196,-2.280100777, Normal, Normal, Very Dry,-0.145910642,0.805281639
COOP:366238,NEW HOLLAND 2 SE PA US,184.4,40.075,-76.0717,5,-15,6,0,0,0.166525244,-0.791127823,0.024536039, Normal, Normal, Normal,0.019717776,1.607717308
COOP:665908,MARICAO 2 SSW US,863.2,18.1511,-66.9888,5,-188,0,0,0,-0.343078138,0.669086388,-1.557615426, Normal, Normal, Dry,-0.538121435,2.290584174
COOP:216287,OWATONNA MN US,350.5,44.098,-93.2308,5,-184,-9,0,0,-1.107483212,-0.433818483,-1.521033889, Cold, Normal, Dry,0.122080364,0.317668881
COOP:409065,TOWNSEND 5 S TN US,550.8,35.6031,-83.7781,5,-269,-1,0,0,-0.428012035,-0.002939127,-2.298391545, Normal, Normal, Very Dry,-0.094066777,1.0283379
COOP:210355,AUSTIN WASTE WATER TREATMENT FACILITY MN US,365.5,43.6542,-92.9739,5,-215,-6,0,0,-0.852681521,-0.401550932,-1.804540799, Normal, Normal, Dry,0.110788165,0.336983031
COOP:028329,SUNSET CRATER NATIONAL MON AZ US,2127.5,35.3694,-111.5436,5,-57,-16,0,0,-1.702020491,3.388810647,-0.359570097, Cold, Very High, Normal,-0.10001312,-1.059116547
COOP:424342,JENSEN UT US,1443.5,40.361,-109.3463,5,-4,-11,1,0,-1.277351006,1.917410352,0.125135265, Cold, High, Normal,0.026994858,-0.893920038
COOP:356540,PENDLETON BR EXPERIMENTAL STATION OR US,453.2,45.7206,-118.6264,5,-86,10,0,0,0.506260832,-0.212893321,-0.624786239, Normal, Normal, Normal,0.163366354,-1.591612715
COOP:356541,PENDLETON DOWNTOWN OR US,317,45.6703,-118.7964,5,-80,6,0,0,0.166525244,-0.505882678,-0.569913934, Normal, Normal, Normal,0.162086503,-1.604393585
COOP:356546,PENDLETON E OR REGIONAL AIRPORT OR US,452.9,45.6983,-118.8547,5,-52,24,1,0,1.695335391,-0.213538672,-0.313843176, Warm, Normal, Normal,0.162798945,-1.608776672
COOP:160549,BATON ROUGE RYAN AIRPORT LA US,19.5,30.5372,-91.1469,5,343,-17,0,0,-1.786954388,-1.14585576,3.298583579, Cold, Low, Very Wet,-0.222965269,0.474339797
COOP:506586,NORTHWAY AIRPORT AK US,522.1,62.9617,-141.9378,5,-61,22,0,0,1.525467597,-0.064677707,-0.396151634, Warm, Normal, Normal,0.6020548,-3.34420084
COOP:506581,NORTH POLE AK US,144.8,64.7581,-147.3253,5,-53,2,0,0,-0.173210344,-0.876314156,-0.32298856, Normal, Normal, Normal,0.647763016,-3.749241658
COOP:028326,SUNRISE MOUNTAIN AZ US,2856,33.9733,-109.563,5,0,0,0,0,-0.343078138,4.955938008,0.161716802, Normal, Very High, Normal,-0.135535966,-0.910211889
COOP:356532,PELTON DAM OR US,429.8,44.7275,-121.2505,5,-61,28,3,0,2.035070979,-0.2632307,-0.396151634, Very Warm, Normal, Normal,0.138097578,-1.788896726
COOP:502149,COOPER LANDING 5 W AK US,114.3,60.4875,-149.9681,5,0,0,0,0,-0.343078138,-0.941924842,0.161716802, Normal, Normal, Normal,0.539100409,-3.947931565
COOP:160537,BASTROP LA US,45.7,32.7313,-91.9144,5,177,-14,0,0,-1.532152697,-1.089495105,1.780449803, Cold, Low, Wet,-0.167137839,0.416637926
COOP:425807,MONTICELLO NUMBER 2 UT US,2159.8,37.8676,-109.3513,5,0,0,0,0,-0.343078138,3.458293438,0.161716802, Normal, Very High, Normal,-0.036448064,-0.894295946
COOP:246691,POWDERVILLE 8 NNE MT US,853.4,45.8525,-105.035,5,-31,5,2,0,0.081591347,0.648004922,-0.121790108, Normal, Normal, Normal,0.166722463,-0.569789648
COOP:503275,GILMORE CREEK AK US,288,64.9766,-147.5211,5,-44,6,0,0,0.166525244,-0.568266609,-0.240680103, Normal, Normal, Normal,0.653322605,-3.763962213
COOP:110764,BLOOMINGTON 5 W IL US,237.7,40.4864,-89.0865,5,-231,-6,0,0,-0.852681521,-0.676470461,-1.950866946, Normal, Normal, Dry,0.030185579,0.629243946
COOP:339406,YOUNGSTOWN REGIONAL AIRPORT OH US,359.7,41.25444,-80.67389,5,-24,21,0,0,1.4405337,-0.414027718,-0.057772419, Warm, Normal, Normal,0.049727851,1.261717344
COOP:502112,COLLEGE 5 NW AK US,298.1,64.925,-147.88028,5,0,0,0,0,-0.343078138,-0.546539792,0.161716802, Normal, Normal, Normal,0.652009677,-3.790965937
COOP:664276,GURABO SUBSTATION US,48.8,18.2583,-65.9922,5,4,-5,21,0,-0.767747624,-1.082826478,0.198298338, Normal, Low, Normal,-0.535393801,2.365510147
COOP:356550,PENDLETON WEATHER FORECAST OFFICE OR US,460.2,45.691,-118.8523,5,-51,26,1,0,1.865203185,-0.197835131,-0.304697792, Warm, Normal, Normal,0.162613201,-1.608596236
COOP:339417,ZANESVILLE MUNICIPAL AIRPORT OH US,268.2,39.94444,-81.89222,5,-66,17,0,0,1.100798112,-0.610859775,-0.441878555, Warm, Normal, Normal,0.016395763,1.170121357
COOP:231711,CLINTON MO US,234.7,38.395,-93.7711,5,-438,7,1,0,0.251459141,-0.682923971,-3.843961474, Normal, Normal, Very Dry,-0.023028718,0.277048268
COOP:461290,BURTON WV US,378,39.6466,-80.4066,5,0,14,1,0,0.84599642,-0.374661307,0.161716802, Normal, Normal, Normal,0.00881742,1.281812632
COOP:246672,PORT OF MORGAN MT US,862.6,48.9977,-107.833,5,-61,-7,0,0,-0.937615418,0.667795686,-0.396151634, Normal, Normal, Normal,0.246750007,-0.780147738
COOP:502126,COLVILLE VILLAGE US,1.5,70.4322,-150.4094,5,52,54,0,17,4.243352302,-1.18457682,0.637276779, Very Warm, Low, Normal,0.792136757,-3.981109201
COOP:114198,HOOPESTON IL US,216.4,40.4664,-87.6851,5,-140,7,0,0,0.251459141,-0.722290383,-1.118636985, Normal, Normal, Dry,0.029676692,0.734603426
COOP:246647,POMPEYS PILLAR 18 N MT US,1033.3,46.1971,-108.004,5,-81,-14,0,0,-1.532152697,1.035000409,-0.579059318, Cold, High, Normal,0.175490583,-0.79300379
COOP:035320,NORTH LITTLE ROCK AIRPORT AR US,171.6,34.8353,-92.2596,5,244,-16,1,0,-1.702020491,-0.8186628,2.393190544, Cold, Normal, Very Wet,-0.113602943,0.390685241
COOP:368073,SHIPPENSBURG PA US,207.3,40.05889,-77.52139,5,72,7,1,0,0.251459141,-0.74186603,0.820184463, Normal, Normal, Normal,0.019307868,1.498727308
COOP:231748,COLE CAMP 3 NW MO US,307.2,38.4844,-93.2555,5,-254,-4,0,0,-0.682813726,-0.526964145,-2.161210783, Normal, Normal, Very Dry,-0.020753994,0.315811896
COOP:248783,WESTERN AG RESEARCH MT US,1096.4,46.3286,-114.0836,5,-69,19,0,0,1.270665906,1.170739237,-0.469314707, Warm, High, Normal,0.178836514,-1.250077786
COOP:425837,MORONI UT US,1694.7,39.5266,-111.5872,5,0,0,0,0,-0.343078138,2.457784261,0.161716802, Normal, Very High, Normal,0.005764099,-1.062394464
COOP:246640,POLSON KERR DAM MT US,832.1,47.6775,-114.2419,5,-54,-21,0,0,-2.126689976,0.602185,-0.332133945, Very Cold, Normal, Normal,0.213158387,-1.261979032
COOP:215204,MARSHALL MN US,351.1,44.4706,-95.7908,5,-40,-8,1,0,-1.022549315,-0.432527781,-0.204098566, Cold, Normal, Normal,0.131560926,0.12520401
COOP:210387,BABBITT MN US,451.4,47.7121,-91.9533,5,32,-14,0,0,-1.532152697,-0.216765427,0.454369096, Cold, Normal, Normal,0.214038761,0.413713362
COOP:032366,EVENING SHADE 1 NNE AR US,152.4,36.07167,-91.61694,5,-187,-11,1,0,-1.277351006,-0.859965264,-1.548470042, Cold, Normal, Dry,-0.082144322,0.439001442
COOP:502107,COLLEGE OBSERVATORY AK US,182,64.8603,-147.8484,5,-57,1,0,0,-0.258144241,-0.796290631,-0.359570097, Normal, Normal, Normal,0.650363428,-3.788569148
COOP:502102,COLD BAY AIRPORT AK US,23.8,55.22083,-162.7325,5,-233,45,0,0,3.478947229,-1.136605729,-1.969157715, Very Warm, Low, Dry,0.405093456,-4.907579456
COOP:416074,MORTON TX US,1149.1,33.7191,-102.7597,5,289,-19,8,0,-1.956822182,1.284105897,2.804732833, Cold, High, Very Wet,-0.142003917,-0.398728975
COOP:133517,GUTTENBERG LOCK AND DAM 10 IA US,188.4,42.7858,-91.0958,5,-243,5,0,0,0.081591347,-0.782523143,-2.060611557, Normal, Normal, Very Dry,0.088692299,0.478181576
COOP:098064,SILOAM 3 N GA US,211.8,33.5635,-83.0768,5,0,9,1,0,0.421326935,-0.732185765,0.161716802, Normal, Normal, Normal,-0.145963057,1.081062749
COOP:424321,JARVIE RANCH UT US,1662.4,40.8991,-109.1788,5,-27,-2,0,0,-0.512945932,2.388301469,-0.085208572, Normal, Very High, Normal,0.040686459,-0.881327122
COOP:043244,FREMONT CA US,11.6,37.5422,-122.0158,5,-49,23,3,0,1.610401494,-1.162850003,-0.286407024, Warm, Low, Normal,-0.044727653,-1.846433197
COOP:246635,POLSON MT US,917.4,47.6749,-114.1905,5,-53,6,0,0,0.166525244,0.785679803,-0.32298856, Normal, Normal, Normal,0.213092232,-1.258114698
COOP:121256,CANNELTON IN US,122.5,37.8994,-86.7072,5,0,0,0,0,-0.343078138,-0.924285248,0.161716802, Normal, Normal, Normal,-0.035638934,0.808123504
COOP:354291,JOHN DAY OR US,933.6,44.4233,-118.9594,5,2,-8,0,0,-1.022549315,0.820528757,0.18000757, Cold, Normal, Normal,0.130357409,-1.616648184
COOP:133509,GUTHRIE CENTER IA US,327.7,41.6686,-94.4972,5,-124,-8,1,0,-1.022549315,-0.482865159,-0.972310838, Cold, Normal, Normal,0.06026588,0.222458915
COOP:204161,JACOBSVILLE MI US,198.1,47.0083,-88.4318,5,0,0,0,0,-0.343078138,-0.761656794,0.161716802, Normal, Normal, Normal,0.196131033,0.678465333
COOP:503294,GLACIER BAY AK US,13.7,58.4561,-135.8692,5,-313,14,0,0,0.84599642,-1.158332546,-2.70078845, Normal, Low, Very Dry,0.487412772,-2.887953841
COOP:503299,GLEN ALPS AK US,671.2,61.1,-149.6936,5,-20,59,0,0,4.668021787,0.256061744,-0.021190882, Very Warm, Normal, Normal,0.554685068,-3.927294218
COOP:260691,BATTLE MOUNTAIN 4 SE NV US,1373.1,40.6118,-116.8917,5,-60,10,1,0,0.506260832,1.765967982,-0.38700625, Normal, High, Normal,0.033376299,-1.46119521
COOP:248777,WESTBY MT US,641.6,48.8744,-104.0502,5,-48,2,0,0,-0.173210344,0.192387111,-0.27726164, Normal, Normal, Normal,0.24361272,-0.495750818
COOP:166303,MONROE REGIONAL AIRPORT LA US,24.1,32.5155,-92.0405,5,257,-23,0,0,-2.29655777,-1.135960378,2.512080538, Very Cold, Low, Very Wet,-0.172628728,0.407157528
COOP:471923,CUMBERLAND WI US,378,45.5333,-92.0221,5,72,-5,0,0,-0.767747624,-0.374661307,0.820184463, Normal, Normal, Normal,0.158600629,0.408540869
COOP:057033,RIFLE 3 ENE CO US,1667,39.5572,-107.7261,5,0,0,0,0,-0.343078138,2.398196852,0.161716802, Normal, Very High, Normal,0.006542696,-0.772110826
COOP:244386,INGOMAR 11 NE MT US,851.9,46.7391,-107.2077,5,-69,-13,1,0,-1.4472188,0.644778167,-0.469314707, Cold, Normal, Normal,0.189281416,-0.733136689
COOP:057034,RIFLE GARFIELD CO AIRPORT CO US,1683.1,39.52778,-107.71972,5,15,-5,1,0,-0.767747624,2.432830689,0.298897564, Normal, Very High, Normal,0.005794123,-0.771631167
COOP:145888,OAKLEY 4 W KS US,944.9,39.113,-100.9448,5,-34,1,3,0,-0.258144241,0.844836979,-0.149226261, Normal, Normal, Normal,-0.004759681,-0.262281907
COOP:114108,HILLSBORO IL US,192,39.16111,-89.49194,5,-318,9,0,0,0.421326935,-0.774778931,-2.746515371, Normal, Normal, Very Dry,-0.003535553,0.598762322
COOP:353193,GARDINER 1 N OR US,9.1,43.7463,-124.1216,5,0,0,1,0,-0.343078138,-1.168227928,0.161716802, Normal, Low, Normal,0.113131589,-2.00475059
COOP:417140,POINT COMFORT TX US,6.1,28.6575,-96.5553,5,-57,-27,0,0,-2.636293359,-1.174681438,-0.359570097, Very Cold, Low, Normal,-0.270792999,0.067727684
COOP:246601,PLEVNA MT US,847.3,46.4177,-104.5163,5,24,-5,0,0,-0.767747624,0.634882784,0.381206022, Normal, Normal, Normal,0.181103605,-0.530792957
COOP:060806,BRIDGEPORT SIKORSKY MEMORIAL AIRPORT CT US,1.5,41.15833,-73.12889,5,20,21,0,0,1.4405337,-1.18457682,0.344624485, Warm, Low, Normal,0.047282395,1.828962443
COOP:027281,ROOSEVELT 1 WNW AZ US,672.1,33.6731,-111.1508,5,-42,18,16,0,1.185732009,0.257997797,-0.222389334, Warm, Normal, Normal,-0.143174357,-1.029585218
COOP:093465,FOLKSTON 9 SW GA US,36.6,30.74,-82.1278,5,183,0,12,0,-0.343078138,-1.109070752,1.835322108, Normal, Low, Wet,-0.217805157,1.152410078
COOP:288173,SOMERDALE 4 SW NJ US,16.8,39.8372,-75.0442,5,0,0,3,0,-0.343078138,-1.151663919,0.161716802, Normal, Low, Normal,0.013667112,1.684966392
COOP:254906,LODGEPOLE NUMBER 2 NE US,1181.4,41.1531,-102.64,5,0,0,2,0,-0.343078138,1.353588689,0.161716802, Normal, High, Normal,0.047149321,-0.389729739
COOP:478027,SPOONER EXPERIMENTAL FARM WI US,335.3,45.8236,-91.8761,5,193,-8,0,0,-1.022549315,-0.466516267,1.92677595, Cold, Normal, Wet,0.165987121,0.419517381
COOP:254903,LODGEPOLE 8 N NE US,1184.5,41.2663,-102.6585,5,166,6,2,0,0.166525244,1.360257316,1.679850577, Normal, High, Wet,0.050029621,-0.391120598
COOP:254900,LODGEPOLE NE US,1168,41.1488,-102.6361,5,0,0,2,0,-0.343078138,1.324763011,0.161716802, Normal, High, Normal,0.047039911,-0.389436531
COOP:099157,WASHINGTON GA US,189,33.7264,-82.7059,5,23,41,11,0,3.139211641,-0.781232441,0.372060638, Very Warm, Normal, Normal,-0.141818174,1.108947601
COOP:417170,PORT ARANSAS TX US,3.7,27.8381,-97.0593,5,-36,-27,1,0,-2.636293359,-1.179844246,-0.167517029, Very Cold, Low, Normal,-0.291642093,0.029836162
COOP:232850,FESTUS MO US,182.9,38.23056,-90.39806,5,-222,30,1,0,2.204938773,-0.794354578,-1.868558489, Very Warm, Normal, Dry,-0.027212786,0.530638779
COOP:461220,BUCKHANNON WV US,443.5,38.9803,-80.2201,5,-86,18,0,0,1.185732009,-0.23375967,-0.624786239, Warm, Normal, Normal,-0.008136145,1.295833998
COOP:244364,HYSHAM 25 SSE MT US,944.9,45.9352,-107.1375,5,115,4,0,0,-0.00334255,0.844836979,1.213435983, Normal, Normal, Wet,0.16882671,-0.727858942
COOP:425892,MOUNTAIN DELL DAM UT US,1652,40.7497,-111.7222,5,-84,13,0,0,0.761062523,2.365929301,-0.60649547, Normal, Very High, Normal,0.036885074,-1.072543979
COOP:340593,BEAVER OK US,751.3,36.8125,-100.5308,5,-187,5,12,0,0.081591347,0.428370462,-1.548470042, Normal, Normal, Dry,-0.06329439,-0.231156729
COOP:028396,TACNA 3 NE AZ US,98.8,32.7225,-113.9191,5,-9,14,28,0,0.84599642,-0.975267977,0.079408344, Normal, Normal, Normal,-0.167361749,-1.237710415
COOP:355429,MEDFORD ROGUE VALLEY INTERNATIONAL AIRPORT OR US,395.3,42.3811,-122.8722,5,-84,32,4,0,2.374806567,-0.337446066,-0.60649547, Very Warm, Normal, Normal,0.078394974,-1.910818711
COOP:145870,NORWICH KS US,457.2,37.4549,-97.8486,5,-266,18,9,0,1.185732009,-0.204288641,-2.270955393, Warm, Normal, Very Dry,-0.046948944,-0.029504667
COOP:057020,RIDGWAY CO US,2148.5,38.1499,-107.7583,5,93,-7,0,0,-0.937615418,3.433985217,1.012237531, Normal, Very High, Wet,-0.029265127,-0.774531673
COOP:461215,BUCKEYE WV US,655.3,38.1873,-80.1336,5,306,16,0,0,1.015864214,0.22185814,2.960204364, Warm, Normal, Very Wet,-0.028313508,1.302337206
COOP:244345,HUNTLEY EXPERIMENTAL STATION MT US,924.8,45.9227,-108.2444,5,-47,5,0,0,0.081591347,0.801598461,-0.268116255, Normal, Normal, Normal,0.168508655,-0.811077444
COOP:502177,CORDOVA M K SMITH AIRPORT AK US,9.4,60.4888,-145.4511,5,-246,31,0,0,2.28987267,-1.167582577,-2.088047709, Very Warm, Low, Very Dry,0.539133486,-3.608336321
COOP:094941,LAFAYETTE 3 SW GA US,273.7,34.6638,-85.3203,5,-208,2,0,0,-0.173210344,-0.59902834,-1.74052311, Normal, Normal, Dry,-0.117966647,0.912392851
COOP:502173,CORDOVA NORTH AK US,7.6,60.5561,-145.753,5,-380,40,0,0,3.054277744,-1.171454683,-3.313529191, Very Warm, Low, Very Dry,0.540845891,-3.631033643
COOP:245596,MELSTONE MT US,893.7,46.6011,-107.8721,5,-71,-5,0,0,-0.767747624,0.734697073,-0.487605476, Normal, Normal, Normal,0.185770097,-0.783087338
COOP:455224,MC MILLIN RESERVOIR WA US,176.5,47.1358,-122.2558,5,0,0,0,0,-0.343078138,-0.808122066,0.161716802, Normal, Normal, Normal,0.199375187,-1.864476779
COOP:123777,HARTFORD CITY 4 ESE IN US,287.1,40.4355,-85.2891,5,-71,10,0,0,0.506260832,-0.570202662,-0.487605476, Normal, Normal, Normal,0.028890462,0.914738517
COOP:094949,LA GRANGE GA US,222.5,33.0537,-85.0318,5,0,0,0,0,-0.343078138,-0.709168245,0.161716802, Normal, Normal, Normal,-0.158934583,0.93408274
COOP:253810,HERSHEY 5 SSE NE US,899.8,41.1056,-100.9775,5,-155,-2,1,0,-0.512945932,0.747819211,-1.255817748, Normal, Normal, Dry,0.045940715,-0.264740345
COOP:244358,HYSHAM MT US,810.8,46.2941,-107.2277,5,60,16,1,0,1.015864214,0.556365079,0.710439853, Warm, Normal, Normal,0.177958684,-0.734640321
COOP:245572,MEDICINE LAKE 3 SE MT US,591.9,48.4829,-104.4515,5,21,6,0,0,0.166525244,0.085473961,0.35376987, Normal, Normal, Normal,0.23365126,-0.52592119
COOP:057050,RIO GRANDE RESERVOIR CO US,2952.9,37.7255,-107.2677,5,14,-8,0,0,-1.022549315,5.164386383,0.28975218, Cold, Very High, Normal,-0.040063705,-0.737647585
COOP:099194,WAYNESBORO GA US,82.3,33.0726,-82.0061,5,242,14,11,0,0.84599642,-1.010762282,2.374899776, Normal, Low, Very Wet,-0.158453685,1.161559678
COOP:507141,PELICAN AK US,3.7,57.9577,-136.2213,5,-606,33,0,0,2.459740464,-1.179844246,-5.380386018, Very Warm, Low, Very Dry,0.474731312,-2.914425279
COOP:244328,HUNGRY HORSE DAM MT US,963.2,48.3426,-114.0217,5,-38,6,0,0,0.166525244,0.88420339,-0.185807798, Normal, Normal, Normal,0.230081419,-1.245424046
COOP:503212,GALENA AK US,46.3,64.74083,-156.87556,5,0,0,0,0,-0.343078138,-1.088204403,0.161716802, Normal, Low, Normal,0.647323592,-4.467245393
COOP:382260,DARLINGTON SC US,45.7,34.3011,-79.8766,5,-102,22,11,0,1.525467597,-1.089495105,-0.771112386, Warm, Low, Normal,-0.12719531,1.321658875
COOP:340567,BATTIEST OK US,250.5,34.385,-94.898,5,-92,-19,1,0,-1.956822182,-0.648935485,-0.679658544, Cold, Normal, Normal,-0.12506053,0.192326133
COOP:417111,PLEASANTON TX US,130.8,28.9605,-98.4772,5,626,-20,12,0,-2.041756079,-0.906430536,5.886727305, Very Cold, Normal, Very Wet,-0.263083364,-0.076763815
COOP:122309,DUBOIS S IN FORAGE FARM IN US,210.3,38.4558,-86.6983,5,225,8,1,0,0.336393038,-0.73541252,2.219428244, Normal, Normal, Very Wet,-0.021481702,0.80879262
COOP:232809,FARMINGTON MO US,282.9,37.7922,-90.4102,5,-84,28,2,0,2.035070979,-0.579237576,-0.60649547, Very Warm, Normal, Normal,-0.038366568,0.529726075
COOP:241008,BOULDER MT US,1494.7,46.2313,-112.1136,5,-174,23,0,0,1.610401494,2.027550257,-1.429580047, Warm, Very High, Dry,0.176360779,-1.101970053
COOP:010764,BESSEMER 3 WSW AL US,135.6,33.39528,-87.00778,5,-157,-3,0,0,-0.597879829,-0.89610492,-1.274108516, Normal, Normal, Dry,-0.150243304,0.785525421
COOP:355362,MC KENZIE BRIDGE RANGER STATION OR US,450.5,44.1793,-122.1164,5,187,15,2,0,0.930930317,-0.21870148,1.871903645, Normal, Normal, Wet,0.124148989,-1.853996465
COOP:340546,BARTLESVILLE 3 OK US,217.9,36.7619,-96.0116,5,-291,8,3,0,0.336393038,-0.719063627,-2.499589998, Normal, Normal, Very Dry,-0.064581873,0.108603914
COOP:340548,BARTLESVILLE FRANK PHILLIPS FIELD OK US,217.9,36.7683,-96.0261,5,-211,4,3,0,-0.00334255,-0.719063627,-1.767959262, Normal, Normal, Dry,-0.06441903,0.107513781
COOP:247740,SONNETTE 2 WNW MT US,1193,45.3242,-105.9137,5,-39,26,0,0,1.865203185,1.378542261,-0.194953182, Warm, High, Normal,0.153280217,-0.635851711
COOP:294742,LAKE MALOYA NM US,2255.5,36.9825,-104.3752,5,-99,-8,0,0,-1.022549315,3.66416041,-0.743676233, Cold, Very High, Normal,-0.058968852,-0.520184835
COOP:020080,AJO AZ US,533.7,32.3698,-112.8599,5,-4,-2,19,0,-0.512945932,-0.039724134,0.125135265, Normal, Normal, Normal,-0.176335968,-1.158078074
COOP:166394,MORGAN CITY LA US,1.5,29.6833,-91.1761,5,99,-17,0,0,-1.786954388,-1.18457682,1.067109836, Cold, Low, Wet,-0.244692193,0.472144494
COOP:267691,SPANISH SPRINGS NV US,1368.2,39.6372,-119.7094,5,0,0,0,0,-0.343078138,1.755427249,0.161716802, Normal, High, Normal,0.008578243,-1.673034377
COOP:049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,5,-57,42,5,0,3.224145538,-1.125419645,-0.359570097, Very Warm, Low, Normal,-0.060284324,-1.827885899
COOP:267697,SPARKS NV US,1328,39.5558,-119.7333,5,-10,12,1,0,0.676128626,1.668950214,0.07026296, Normal, High, Normal,0.006507074,-1.674831217
COOP:518165,PRINCEVILLE RANCH 1117 HI US,66.1,22.2181,-159.4828,5,-49,-4,0,0,-0.682813726,-1.045611237,-0.286407024, Normal, Low, Normal,-0.434639296,-4.663261842
COOP:033862,KEO AR US,70.4,34.6033,-91.9927,5,134,-31,0,0,-2.976028947,-1.036361206,1.387198283, Very Cold, Low, Wet,-0.11950603,0.410751208
COOP:267690,SOUTH FORK ST PARK NV US,1606.3,40.6764,-115.7451,5,4,15,0,0,0.930930317,2.267620831,0.198298338, Normal, Very High, Normal,0.035020004,-1.374991999
COOP:301752,COOPERSTOWN NY US,383.1,42.7166,-74.9266,5,186,32,0,0,2.374806567,-0.36369034,1.862758261, Very Warm, Normal, Wet,0.08693155,1.693807747
COOP:208443,VASSAR MI US,192,43.3656,-83.5828,5,8,5,0,0,0.081591347,-0.774778931,0.234879875, Normal, Normal, Normal,0.103444928,1.043020864
COOP:095666,MCDONOUGH GA US,245.4,33.4522,-84.0678,5,281,9,7,0,0.421326935,-0.659906452,2.731569759, Normal, Normal, Very Wet,-0.148795012,1.006557793
COOP:161565,CARVILLE 2 SW LA US,7.6,30.198,-91.1255,5,1137,-21,0,0,-2.126689976,-1.171454683,10.56001863, Very Cold, Low, Very Wet,-0.23159599,0.475948683
COOP:355392,MCNARY DAM NUMBER 2 OR US,110,45.93056,-119.29556,5,-38,13,0,0,0.761062523,-0.951174873,-0.185807798, Normal, Normal, Normal,0.168708648,-1.641921228
COOP:020060,AGUILA AZ US,659.9,33.9433,-113.1875,5,-10,-4,14,0,-0.682813726,0.231753522,0.07026296, Normal, Normal, Normal,-0.136299296,-1.182707563
COOP:011803,CODEN AL US,3.7,30.3875,-88.227,5,0,-29,0,0,-2.806161153,-1.179844246,0.161716802, Very Cold, Low, Normal,-0.226774287,0.693862523
COOP:422101,DESERET UT US,1399,39.2872,-112.6519,5,-64,13,4,0,0.761062523,1.821683286,-0.423587787, Normal, High, Normal,-0.000327276,-1.142440303
COOP:049490,WEAVERVILLE CA US,599.8,40.7222,-122.933,5,-150,8,2,0,0.336393038,0.102468204,-1.210090827, Normal, Normal, Dry,0.036185354,-1.915389752
COOP:099141,WARRENTON GA US,149.4,33.4029,-82.6222,5,0,6,3,0,0.166525244,-0.866418774,0.161716802, Normal, Normal, Normal,-0.150049418,1.1152403
COOP:145856,NORTON 9 SSE KS US,719.3,39.741,-99.836,5,-306,-4,3,0,-0.682813726,0.359533022,-2.636770761, Normal, Normal, Very Dry,0.011219366,-0.17892056
COOP:145852,NORTON DAM KS US,713.2,39.8114,-99.9386,5,-299,-6,5,0,-0.852681521,0.346410884,-2.572753071, Normal, Normal, Very Dry,0.013010648,-0.186634191
COOP:241047,BOZEMAN 6 W EXPERIMENTAL FARM MT US,1455.4,45.675,-111.155,5,-80,15,0,0,0.930930317,1.943009275,-0.569913934, Normal, High, Normal,0.162206092,-1.029900981
COOP:241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,5,-130,-2,0,0,-0.512945932,2.033573533,-1.027183143, Normal, Very High, Dry,0.161880404,-1.021646042
COOP:242173,CUT BANK MUNICIPAL AIRPORT MT US,1169.8,48.6033,-112.3752,5,-7,2,0,0,-0.173210344,1.328635117,0.097699112, Normal, High, Normal,0.236714759,-1.121637557
COOP:155444,MILLERTOWN 4 E KY US,182.9,37.4335,-86.0089,5,0,0,0,0,-0.343078138,-0.794354578,0.161716802, Normal, Normal, Normal,-0.047493453,0.860622808
COOP:417066,PITTSBURG 5 SSE TX US,105.2,32.9263,-94.9392,5,0,52,6,0,4.073484508,-0.961500489,0.161716802, Very Warm, Normal, Normal,-0.162176192,0.189228652
COOP:259045,WAYNE NE US,446.5,42.2361,-97.0108,5,-261,2,0,0,-0.173210344,-0.22730616,-2.225228472, Normal, Normal, Very Dry,0.074705544,0.033482469
COOP:193821,HYANNIS MA US,15.2,41.6649,-70.3038,5,-111,25,0,0,1.780269288,-1.155105791,-0.853420843, Warm, Low, Normal,0.060171736,2.041357203
COOP:417079,PLAINVIEW TX US,1027.2,34.18917,-101.70222,5,159,5,11,0,0.081591347,1.021878271,1.615832888, Normal, High, Wet,-0.130043296,-0.319225947
COOP:417074,PLAINS TX US,1120.1,33.18694,-102.82806,5,38,-17,8,0,-1.786954388,1.221721966,0.509241401, Cold, High, Normal,-0.155544379,-0.403868389
COOP:417081,PLAINVIEW WATER PRODUCTION TX US,1051.6,34.1981,-101.746,5,103,-5,9,0,-0.767747624,1.07436682,1.103691373, Normal, High, Wet,-0.129816078,-0.322517397
COOP:099124,WARNER ROBINS GA US,128,32.6094,-83.6163,5,36,6,4,0,0.166525244,-0.912453812,0.490950632, Normal, Normal, Normal,-0.170239504,1.040502281
COOP:208417,VANDERBILT 11 ENE MI US,275.8,45.1702,-84.4397,5,-52,4,0,0,-0.00334255,-0.594510883,-0.313843176, Normal, Normal, Normal,0.149361788,0.97859776
COOP:301708,CONKLINGVILLE DAM NY US,246.3,43.3203,-73.9256,5,50,7,0,0,0.251459141,-0.657970399,0.618986011, Normal, Normal, Normal,0.1022923,1.769064519
