Station, Station Name, Elevation, Latitude, Longitude, Date, DPNP, DPNT, DT90, DX32, Z (temp), Z (Elevation), Z (precip.),Temperature,Elevation,Precipitation,NORMALIZED LATITUDE,NORMALIZED LONGITUTE
COOP:243753,GREAT FALLS NWSFO MT US,1129.3,47.4597,-111.3847,3,5,-49,0,7,-0.680259619,1.240133175,0.329124294, Normal, High, Normal,0.207609868,-1.047090628
COOP:145530,MOUND CITY 1 SSW KS US,278,38.1351,-94.816,3,0,0,0,1,0.842779828,-0.590208073,0.273610356, Normal, Normal, Normal,-0.029647107,0.198643435
COOP:362183,DONEGAL 2 NW PA US,548.6,40.1275,-79.40583,3,1,-81,0,8,-1.674897625,-0.008403372,0.284713144, Cold, Normal, Normal,0.021047915,1.357272277
COOP:034106,LEAD HILL AR US,253,36.41944,-92.91583,3,-30,-66,0,2,-1.208661059,-0.643959431,-0.059473271, Cold, Normal, Normal,-0.073300701,0.341509592
COOP:265168,MINA NV US,1391.7,38.3844,-118.1055,3,-48,12,0,0,1.21576908,1.80430743,-0.259323448, Warm, High, Normal,-0.023303868,-1.55240061
COOP:470347,ASHLAND 3 S WI US,251.8,46.5522,-90.9161,3,39,-89,0,17,-1.923557126,-0.646539496,0.706619073, Cold, Normal, Normal,0.184519258,0.491861266
COOP:216654,PRESTON MN US,283.5,43.6725,-92.0747,3,-65,-90,0,15,-1.954639564,-0.578382774,-0.448070837, Cold, Normal, Normal,0.111247599,0.404750781
COOP:340264,APACHE 4 ENE MESONET OK US,439.8,34.9142,-98.2922,3,0,0,0,2,0.842779828,-0.242329283,0.273610356, Normal, Normal, Normal,-0.111600326,-0.062718093
COOP:145536,MOUND VALLEY 3 WSW KS US,243.8,37.1873,-95.4508,3,-216,-59,0,2,-0.991083996,-0.663739931,-2.124591763, Normal, Normal, Very Dry,-0.053763118,0.150915371
COOP:440735,BIG STONE GAP VA US,446.2,36.8628,-82.7711,3,-114,-37,0,1,-0.307270367,-0.228568935,-0.992107429, Normal, Normal, Normal,-0.062019761,1.10425113
COOP:127646,RUSHVILLE IN US,292.6,39.6041,-85.4527,3,-112,-59,0,3,-0.991083996,-0.55881728,-0.969901854, Normal, Normal, Normal,0.007730421,0.902632387
COOP:340256,ANTLERS OK US,143.3,34.2208,-95.615,3,-175,-42,0,2,-0.462682555,-0.87982039,-1.669377472, Normal, Normal, Dry,-0.129243334,0.138569831
COOP:340257,ANTLERS 5 NW OK US,176.2,34.2253,-95.7005,3,0,0,0,1,0.842779828,-0.809083603,0.273610356, Normal, Normal, Normal,-0.129128835,0.13214143
COOP:215598,MOOSE LAKE 1 SSE MN US,338.3,46.4378,-92.7578,3,43,-94,0,17,-2.078969315,-0.460559797,0.751030223, Very Cold, Normal, Normal,0.181608442,0.353391234
COOP:116738,PERRY 6 NW IL US,198.1,39.8058,-90.8236,3,-120,-75,0,4,-1.488402999,-0.761997413,-1.058724155, Cold, Normal, Dry,0.012862516,0.49881597
COOP:160800,BIENVILLE 3 NE LA US,93.6,32.3744,-92.9433,3,45,-27,0,0,0.00355401,-0.986678091,0.773235798, Normal, Normal, Normal,-0.176223502,0.339444233
COOP:130600,BELLE PLAINE IA US,246.9,41.8814,-92.2764,3,-148,-50,0,7,-0.711342056,-0.657074762,-1.369602207, Normal, Normal, Dry,0.065674495,0.389585768
COOP:477480,ST GERMAIN WI US,500.8,45.9155,-89.4894,3,-83,0,0,0,0.842779828,-0.111175969,-0.647921014, Normal, Normal, Normal,0.168318937,0.599129114
COOP:130608,BELLEVUE L AND D 12 IA US,183.8,42.2611,-90.4231,3,-125,-86,0,10,-1.830309813,-0.79274319,-1.114238093, Cold, Normal, Dry,0.075335657,0.528927958
COOP:340224,ANADARKO OK US,356,35.0619,-98.1988,3,-100,-42,0,2,-0.462682555,-0.422503835,-0.836668403, Normal, Normal, Normal,-0.107842218,-0.055695722
COOP:365050,LINESVILLE 1 S PA US,313.9,41.64583,-80.425,3,-22,-80,0,10,-1.643815187,-0.513021122,0.029349029, Cold, Normal, Normal,0.059680605,1.280644974
COOP:190120,AMHERST MA US,44.2,42.3861,-72.5374,3,68,-68,0,7,-1.270825935,-1.092890774,1.028599913, Cold, Low, Wet,0.078516182,1.873681966
COOP:245000,LIBBY MT US,652.3,48.3805,-115.5578,3,0,0,0,0,0.842779828,0.214557261,0.273610356, Normal, Normal, Normal,0.231038886,-1.360849271
COOP:124782,LAKEVILLE IN US,256.3,41.5269,-86.2692,3,-164,-91,0,10,-1.985722002,-0.636864252,-1.547246809, Cold, Normal, Dry,0.056654526,0.841243029
COOP:116711,PEORIA GREATER PEORIA AIRPORT IL US,198.1,40.6675,-89.6839,3,-86,-60,0,6,-1.022166433,-0.761997413,-0.681229376, Cold, Normal, Normal,0.034787782,0.584505439
COOP:470308,ARLINGTON UNIVERSITY FARM WI US,329.2,43.3008,-89.3269,3,-92,-95,0,12,-2.110051752,-0.480125291,-0.747846102, Very Cold, Normal, Normal,0.10178999,0.611346836
COOP:207096,ROGERS CITY NUMBER 2 MI US,193.5,45.41333,-83.81389,3,0,0,0,18,0.842779828,-0.771887663,0.273610356, Normal, Normal, Normal,0.155541623,1.025847935
COOP:216612,POKEGAMA DAM MN US,390.1,47.2508,-93.5861,3,-54,-104,0,20,-2.389793692,-0.349186983,-0.325940174, Very Cold, Normal, Normal,0.202294575,0.291114681
COOP:265194,MINDEN 6 NE NV US,1487.4,39.0199,-119.7088,3,0,0,0,0,0.842779828,2.010067629,0.273610356, Normal, Very High, Normal,-0.00713408,-1.672946303
COOP:265191,MINDEN NV US,1435.3,38.9547,-119.7758,3,-84,38,0,0,2.02391246,1.898049799,-0.659023801, Very Warm, High, Normal,-0.008793041,-1.677983764
COOP:477464,ST CROIX FALLS WI US,234.7,45.4118,-92.6464,3,-41,-79,0,15,-1.612732749,-0.683305425,-0.181603935, Cold, Normal, Normal,0.155502694,0.361766953
COOP:463940,HARRISVILLE WV US,254.5,39.2189,-81.0486,3,-66,-37,0,1,-0.307270367,-0.640734349,-0.459173625, Normal, Normal, Normal,-0.002070684,1.233758993
COOP:132725,ESTHERVILLE MUNICIPAL AIRPORT IA US,401.4,43.40111,-94.74722,3,-135,-56,0,13,-0.897836683,-0.324891369,-1.225265969, Normal, Normal, Dry,0.104342298,0.203814727
COOP:132724,ESTHERVILLE 4 E IA US,402.3,43.4036,-94.7472,3,-133,-61,0,13,-1.053248871,-0.32295632,-1.203060393, Cold, Normal, Dry,0.104405654,0.203816231
COOP:417677,ROBSTOWN TX US,25.9,27.7895,-97.662,3,-24,0,0,0,0.842779828,-1.132236768,0.007143454, Normal, Low, Normal,-0.292882608,-0.015335884
COOP:244896,LAURIN 2 NE MT US,1584.4,45.3681,-112.0967,3,0,-4,0,1,0.718450077,2.218622899,0.273610356, Normal, Very High, Normal,0.154390782,-1.100623051
COOP:144464,LAKIN KS US,913.8,37.9412,-101.2492,3,-72,-17,0,3,0.314378387,0.776796468,-0.52579035, Normal, Normal, Normal,-0.034580737,-0.285043057
COOP:471416,CHARMANY FARM WI US,277.4,43.0596,-89.4819,3,-90,-100,0,13,-2.265463941,-0.591498105,-0.725640527, Very Cold, Normal, Normal,0.09565285,0.599693009
COOP:355945,NATURE PARK BEAVERTON OR US,56.4,45.49806,-122.83944,3,256,2,0,0,0.904944703,-1.066660111,3.11592398, Normal, Low, Very Wet,0.15769751,-1.908326561
COOP:290245,ALCALDE NM US,1731.3,36.0908,-106.0566,3,-40,9,0,0,1.122521767,2.534465879,-0.170501147, Warm, Very High, Normal,-0.081662682,-0.646492171
COOP:306184,OLD FORGE NY US,532.8,43.7026,-74.9838,3,0,-98,0,13,-2.203299065,-0.042374231,0.273610356, Very Cold, Normal, Normal,0.112013469,1.689746967
COOP:034185,LEWISVILLE AR US,103.6,33.3613,-93.5674,3,-105,-41,0,0,-0.431600117,-0.965177547,-0.892182341, Normal, Normal, Normal,-0.151112622,0.292520658
COOP:478540,TOWN OF WESTFORD WI US,267.9,43.4719,-88.8824,3,-106,-95,0,12,-2.110051752,-0.611923621,-0.903285128, Very Cold, Normal, Normal,0.106143493,0.644767008
COOP:369735,WILLIAMSPORT 2 PA US,160,41.2486,-76.9833,3,-79,-56,0,4,-0.897836683,-0.843914483,-0.603509863, Normal, Normal, Normal,0.049573406,1.539412586
COOP:123207,GARRETT 1 S IN US,265.2,41.3366,-85.1198,3,-174,-94,0,8,-2.078969315,-0.617728768,-1.658274685, Very Cold, Normal, Dry,0.051812495,0.927661803
COOP:123206,GARRETT IN US,268.2,41.3415,-85.1292,3,0,-101,0,10,-2.296546378,-0.611278605,0.273610356, Very Cold, Normal, Normal,0.051937172,0.926955054
COOP:450008,ABERDEEN WA US,3,46.9658,-123.8291,3,709,16,0,0,1.340098831,-1.181473012,8.145486759, Warm, Low, Very Wet,0.195042979,-1.982735125
COOP:188405,SOLOMONS MD US,3.7,38.3198,-76.4526,3,0,0,0,1,0.842779828,-1.179967974,0.273610356, Normal, Low, Normal,-0.024947563,1.579313789
COOP:124730,LAGRANGE IN US,286.5,41.6188,-85.4446,3,-119,-112,0,9,-2.638453193,-0.571932611,-1.047621367, Very Cold, Normal, Dry,0.058992848,0.903241394
COOP:369728,WILLIAMSPORT LYCOMING CO AIRPORT PA US,158.5,41.2433,-76.9217,3,-8,-57,0,6,-0.92891912,-0.847139565,0.184788056, Normal, Normal, Normal,0.049438552,1.544044043
COOP:238223,SWEET SPRINGS MO US,205.7,38.9663,-93.4195,3,-194,0,0,3,0.842779828,-0.745657001,-1.880330436, Normal, Normal, Dry,-0.008497889,0.303640666
COOP:307210,ROCK HILL 3 SW NY US,387.1,41.5916,-74.6143,3,0,0,0,0,0.842779828,-0.355637146,0.273610356, Normal, Normal, Normal,0.058300766,1.717528189
COOP:306164,OGDENSBURG 4 NE NY US,85.3,44.7281,-75.4442,3,-65,-102,0,17,-2.327628816,-1.004523541,-0.448070837, Very Cold, Low, Normal,0.138106495,1.655131339
COOP:512679,KAILUA 446 HI US,213.4,20.8905,-156.2127,3,217,0,0,0,0.842779828,-0.729101582,2.682915264, Normal, Normal, Very Wet,-0.468422135,-4.417528055
COOP:124715,LAFAYETTE 8 S IN US,224,40.2963,-86.9027,3,-95,-74,0,6,-1.457320561,-0.706311006,-0.781154465, Cold, Normal, Normal,0.025342895,0.793612706
COOP:369705,WILKES BARRE SCRANTON INTERNATIONAL AIRPORT PA US,283.5,41.3336,-75.7269,3,-48,-58,0,9,-0.960001558,-0.578382774,-0.259323448, Normal, Normal, Normal,0.051736163,1.63387626
COOP:478589,TREMPEALEAU DAM 6 MN US,201.2,43.9994,-91.4378,3,-98,-61,0,9,-1.053248871,-0.755332245,-0.814462828, Cold, Normal, Normal,0.119565308,0.452636736
COOP:215563,MONTEVIDEO 1 SW MN US,301.8,44.9342,-95.746,3,-63,-53,0,17,-0.80458937,-0.53903678,-0.425865262, Normal, Normal, Normal,0.143350544,0.128720467
COOP:131705,COGGON IA US,275.2,42.2792,-91.525,3,-42,-67,0,12,-1.239743497,-0.596228225,-0.192706722, Cold, Normal, Normal,0.075796197,0.446080518
COOP:266252,PIOCHE NV US,1825.8,37.9345,-114.4501,3,-79,14,0,0,1.277933955,2.737646013,-0.603509863, Warm, Very High, Normal,-0.034751213,-1.277565753
COOP:290231,ALBUQUERQUE VLY NM US,1510.3,35.0216,-106.6938,3,-30,15,0,0,1.309016393,2.059303873,-0.059473271, Warm, Very High, Normal,-0.108867619,-0.694400682
COOP:193276,GROVELAND MA US,10.1,42.7467,-71.0426,3,-15,-60,0,6,-1.022166433,-1.166207627,0.107068543, Cold, Low, Normal,0.08769136,1.986069979
COOP:290234,ALBUQUERQUE INTERNATIONAL AIRPORT NM US,1618.5,35.0419,-106.6155,3,-35,14,0,0,1.277933955,2.291939751,-0.114987209, Warm, Very High, Normal,-0.108351102,-0.688513619
COOP:288644,SUSSEX 2 NW NJ US,197.8,41.2215,-74.6599,3,-97,-79,0,11,-1.612732749,-0.76264243,-0.80336004, Cold, Normal, Normal,0.048883868,1.714099708
COOP:417624,RIO GRANDE VILLAGE TX US,566.3,29.1852,-102.9623,3,-50,5,10,0,0.998192016,0.029652589,-0.281529023, Normal, Normal, Normal,-0.25737014,-0.413844171
COOP:417622,RIO GRANDE CITY TX US,52.4,26.3769,-98.8116,3,65,-38,2,0,-0.338352804,-1.075260329,0.99529155, Normal, Low, Normal,-0.328825083,-0.101769695
COOP:340292,ARDMORE OK US,256.3,34.1773,-97.1617,3,-74,0,0,0,0.842779828,-0.636864252,-0.547995925, Normal, Normal, Normal,-0.130350156,0.022279665
COOP:190190,ASHBURNHAM MA US,337.7,42.6178,-71.9159,3,10,-85,0,12,-1.799227375,-0.46184983,0.384638232, Cold, Normal, Normal,0.084411603,1.920410057
COOP:190192,ASHBURNHAM NORTH MA US,349.3,42.6617,-71.9359,3,82,-88,0,12,-1.892474689,-0.436909199,1.184038939, Cold, Normal, Wet,0.085528603,1.918906337
COOP:221738,CLEVELAND MS US,42.1,33.7367,-90.7445,3,52,-61,0,2,-1.053248871,-1.097405888,0.850955311, Cold, Low, Normal,-0.14156087,0.504763181
COOP:266242,PINE VALLEY CARLIN 20 S NV US,1574.6,40.4292,-116.1196,3,0,0,0,0,0.842779828,2.197552366,0.273610356, Normal, Very High, Normal,0.028724429,-1.403088758
COOP:290225,ALBUQUERQUE FOOTHILLS NE NM US,1865.4,35.1344,-106.4877,3,-44,7,0,0,1.060356892,2.822788164,-0.214912298, Warm, Very High, Normal,-0.105997514,-0.67890485
COOP:094429,HOMERVILLE GA US,57,31.0767,-82.8003,3,96,-32,0,0,-0.151858178,-1.065370079,1.339477965, Normal, Low, Wet,-0.209242439,1.102055699
COOP:435733,NORTHFIELD VT US,204.2,44.1647,-72.6567,3,43,-103,0,16,-2.358711254,-0.748882082,0.751030223, Very Cold, Normal, Normal,0.123771234,1.864712278
COOP:332160,DENNISON WATER WORKS OH US,262.1,40.4056,-81.3435,3,-108,-56,0,7,-0.897836683,-0.624393937,-0.925490704, Normal, Normal, Normal,0.028123946,1.211586645
COOP:354003,HOOD RIVER EXPERIMENT STATION OR US,152.4,45.6847,-121.5175,3,0,0,0,0,0.842779828,-0.860254896,0.273610356, Normal, Normal, Normal,0.162446416,-1.808935198
COOP:036376,SAINT CHARLES AR US,61,34.3702,-91.1241,3,81,-69,0,2,-1.301908372,-1.056769862,1.172936151, Cold, Low, Wet,-0.12544197,0.476222581
COOP:244820,LAKEVIEW MT US,2045.2,44.5994,-111.8125,3,0,0,0,0,0.842779828,3.209367932,0.273610356, Normal, Very High, Normal,0.134831827,-1.079255194
COOP:419847,WINGATE TX US,611.7,32.0444,-100.107,3,-161,-46,1,0,-0.587012306,0.127265056,-1.513938446, Normal, Normal, Dry,-0.184620087,-0.199165622
COOP:221707,CLARKSDALE MS US,52.7,34.1864,-90.5573,3,-94,-63,0,2,-1.115413746,-1.074615312,-0.770051677, Cold, Low, Normal,-0.130118614,0.518837998
COOP:208184,THREE RIVERS MI US,246.9,41.9299,-85.6385,3,-66,-103,0,12,-2.358711254,-0.657074762,-0.459173625, Very Cold, Normal, Normal,0.066908538,0.888662831
COOP:419830,WINKLER CO AIRPORT TX US,855.6,31.7801,-103.2018,3,-73,1,0,0,0.873862266,0.651663306,-0.536893138, Normal, Normal, Normal,-0.191344989,-0.431851215
COOP:453546,HATTON 9 SE WA US,458.7,46.7225,-118.6524,3,0,0,0,0,0.842779828,-0.201693256,0.273610356, Normal, Normal, Normal,0.188852405,-1.593519826
COOP:251345,BURWELL NE US,663.2,41.7769,-99.1433,3,-97,-15,0,4,0.376543263,0.237992854,-0.80336004, Normal, Normal, Normal,0.063015576,-0.126708887
COOP:036353,STEPROCK AR US,132.3,35.41556,-91.64694,3,0,0,0,0,0.842779828,-0.903470988,0.273610356, Normal, Normal, Normal,-0.098843623,0.436912339
COOP:095988,MONTICELLO GA US,157.9,33.3329,-83.6975,3,0,0,0,0,0.842779828,-0.848429597,0.273610356, Normal, Normal, Normal,-0.151835238,1.034598832
COOP:252065,CULBERTSON NE US,796.7,40.23333,-100.82917,3,-108,-15,0,3,0.376543263,0.525025106,-0.925490704, Normal, Normal, Normal,0.023740674,-0.253462687
COOP:253595,HARLAN CO LAKE NE US,609.6,40.0892,-99.2133,3,-158,-30,0,3,-0.089693303,0.122749942,-1.480630083, Normal, Normal, Dry,0.020073402,-0.131971906
COOP:300023,ADDISON NY US,304.5,42.1013,-77.2344,3,-182,-84,0,12,-1.768144938,-0.533231633,-1.747096985, Cold, Normal, Dry,0.071269674,1.520533385
COOP:468384,SPENCER WV US,287.4,38.8009,-81.3583,3,-102,-47,0,2,-0.618094743,-0.569997562,-0.858873978, Normal, Normal, Normal,-0.012706359,1.210473893
COOP:435768,NORTH HARTLAND LAKE VT US,173.7,43.6027,-72.3621,3,0,0,0,14,0.842779828,-0.814458739,0.273610356, Normal, Normal, Normal,0.109471594,1.886862069
COOP:343489,GATE OK US,685.8,36.85,-100.0569,3,-190,-51,0,3,-0.742424494,0.286584081,-1.835919286, Normal, Normal, Dry,-0.062345446,-0.195398804
COOP:251361,BUSHNELL 15 S NE US,1575.8,41.0102,-103.8769,3,-28,-16,0,4,0.345460825,2.200132432,-0.037267696, Normal, Very High, Normal,0.043507509,-0.482609275
COOP:251365,BUTTE NE US,552,42.913,-98.8511,3,-10,-44,0,8,-0.52484743,-0.001093187,0.162582481, Normal, Normal, Normal,0.09192273,-0.104739541
COOP:419800,WILLS POINT TX US,158.5,32.7019,-96.015,3,-242,-40,0,1,-0.40051768,-0.847139565,-2.413264241, Normal, Normal, Very Dry,-0.167890527,0.108495437
COOP:246007,NEIHART 7 NW MT US,1507.2,47.0381,-110.7861,3,0,-32,0,6,-0.151858178,2.052638705,0.273610356, Normal, Very High, Normal,0.196882594,-1.002084296
COOP:343497,GEARY OK US,478.8,35.63056,-98.32167,3,-105,0,0,0,0.842779828,-0.158477164,-0.892182341, Normal, Normal, Normal,-0.09337312,-0.064933824
COOP:300055,ALBION 2 NE NY US,134.1,43.2722,-78.1664,3,8,-74,0,8,-1.457320561,-0.89960089,0.362432657, Cold, Normal, Normal,0.101062286,1.450460045
COOP:231289,CAPE GIRARDEAU MUNICIPAL AIRPORT MO US,102.4,37.2252,-89.5705,3,-209,-55,0,1,-0.866754245,-0.967757612,-2.04687225, Normal, Normal, Very Dry,-0.052798783,0.59303153
COOP:134963,LOWDEN IA US,220.1,41.8553,-90.92,3,-200,-66,0,9,-1.208661059,-0.714696218,-1.946947162, Cold, Normal, Dry,0.065010401,0.491568041
COOP:252037,CROFTON NE US,426.7,42.7363,-97.4969,3,-98,-31,0,7,-0.12077574,-0.270494994,-0.814462828, Normal, Normal, Normal,0.08742674,-0.002922678
COOP:116663,PAXTON IL US,240.8,40.4547,-88.1417,3,-162,-72,0,7,-1.395155686,-0.670190094,-1.525041234, Cold, Normal, Dry,0.029373257,0.700457268
COOP:022527,DIAMOND M RANCH AZ US,1674,35.2948,-113.3665,3,-13,29,0,0,1.744170521,2.411267766,0.129274118, Warm, Very High, Normal,-0.101916264,-1.196094217
COOP:218808,WELLS MN US,364.8,43.7468,-93.7368,3,-49,-71,0,13,-1.364073248,-0.403583357,-0.270426236, Cold, Normal, Normal,0.113138103,0.279784152
COOP:249187,YAAK 9 NNE MT US,940.3,48.9513,-115.6266,3,206,-6,0,3,0.656285202,0.833772907,2.5607846, Normal, Normal, Very Wet,0.245562435,-1.366022067
COOP:300063,ALCOVE DAM NY US,185,42.4697,-73.9267,3,-22,-81,0,13,-1.674897625,-0.790163125,0.029349029, Cold, Normal, Normal,0.080643317,1.769226074
COOP:418728,HOUSTON SUGARLAND MEM TX US,25.6,29.62194,-95.65667,3,-62,-23,0,0,0.127883761,-1.132881785,-0.414762474, Normal, Low, Normal,-0.246257641,0.135436831
COOP:377581,TIVERTON RI US,27.4,41.6268,-71.2093,3,153,-62,0,4,-1.084331309,-1.129011687,1.972336858, Cold, Low, Wet,0.059196402,1.973536475
COOP:252020,CRETE 4 ESE NE US,437.4,40.6194,-96.9469,3,-185,-51,0,3,-0.742424494,-0.247489413,-1.780405348, Normal, Normal, Dry,0.033563916,0.038429615
COOP:231275,CANTON LOCK AND DAM 20 MO US,149.4,40.1433,-91.5158,3,-117,-62,0,4,-1.084331309,-0.866705059,-1.025415792, Cold, Normal, Dry,0.021449933,0.446772229
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5413,-121.8361,3,676,0,0,0,0.842779828,-0.89960089,7.779094769, Normal, Normal, Very Wet,0.209686115,-1.832889453
COOP:198757,WALPOLE 2 MA US,50.3,42.1609,-71.2461,3,-30,-48,0,4,-0.649177181,-1.079775443,-0.059473271, Normal, Low, Normal,0.072786148,1.970769631
COOP:232318,DOWNING MO US,265.2,40.4906,-92.3705,3,0,0,0,5,0.842779828,-0.617728768,0.273610356, Normal, Normal, Normal,0.030286703,0.382510766
COOP:344573,JEFFERSON OK US,318.5,36.7222,-97.7904,3,-256,0,0,0,0.842779828,-0.503130873,-2.568703267, Normal, Normal, Very Dry,-0.065597215,-0.024989765
COOP:507513,PORT ALCAN AK US,576.7,62.6211,-141.006,3,0,-12,0,25,0.469790576,0.052013154,0.273610356, Normal, Normal, Normal,0.593379542,-3.274197306
COOP:232302,DORA 1 N MO US,308.2,36.79,-92.2191,3,-165,-62,0,2,-1.084331309,-0.525276432,-1.558349596, Cold, Normal, Dry,-0.063872098,0.393893925
COOP:300042,ALBANY AIRPORT NY US,95.1,42.7431,-73.8092,3,-49,-73,0,10,-1.426238123,-0.983453009,-0.270426236, Cold, Normal, Normal,0.087599761,1.778060427
COOP:453515,HARRINGTON 1 NW WA US,658.1,47.4829,-118.2519,3,47,-1,0,0,0.81169739,0.227027577,0.795441373, Normal, Normal, Normal,0.208200174,-1.563407838
COOP:457794,SNOWDEN WA US,736.1,45.8175,-121.35306,3,0,0,0,1,0.842779828,0.394731814,0.273610356, Normal, Normal, Normal,0.165825405,-1.796571614
COOP:365109,LOCK HAVEN SEWAGE PLANT PA US,172.5,41.131,-77.4336,3,-78,-77,0,6,-1.550567874,-0.817038804,-0.592407076, Cold, Normal, Normal,0.046581168,1.505556336
COOP:454679,LIND 3 NE WA US,496.8,47.0022,-118.5657,3,33,13,0,1,1.246851518,-0.119776186,0.640002347, Warm, Normal, Normal,0.195969147,-1.587001201
COOP:431580,CORNWALL VT US,105.2,43.9573,-73.2106,3,-112,-93,0,14,-2.047886877,-0.96173746,-0.969901854, Very Cold, Normal, Normal,0.118494107,1.823066759
COOP:300093,ALLEGANY STATE PARK NY US,457.2,42.1003,-78.7497,3,-37,-80,0,11,-1.643815187,-0.204918338,-0.137192784, Cold, Normal, Normal,0.07124423,1.406604059
COOP:670198,CHRISTIANSTED HAMILTON FIELD AIRPORT US,18.6,17.6997,-64.8125,3,21,1,0,0,0.873862266,-1.147932165,0.506768896, Normal, Low, Normal,-0.549609484,2.454486197
COOP:408065,SAMBURG WILDLIFE REF TN US,94.5,36.4527,-89.3027,3,54,-44,0,0,-0.52484743,-0.984743042,0.873160886, Normal, Normal, Normal,-0.072454427,0.613166337
COOP:366649,OSWAYO 1 ENE PA US,521.2,41.9245,-78.0072,3,-68,-84,0,10,-1.768144938,-0.067314861,-0.4813792, Cold, Normal, Normal,0.06677114,1.462429654
COOP:331042,BRYAN 2 SE OH US,222.5,41.4619,-84.5272,3,-141,-97,0,11,-2.172216628,-0.709536088,-1.291882694, Very Cold, Normal, Dry,0.055000653,0.972217018
COOP:445204,MANASSAS VA US,74.7,38.7338,-77.4925,3,0,-65,0,4,-1.177578622,-1.027314117,0.273610356, Cold, Low, Normal,-0.014413665,1.501127881
COOP:416502,ODESSA TX US,887,31.8796,-102.3592,3,-61,-22,0,0,0.158966199,0.719175012,-0.403659687, Normal, Normal, Normal,-0.188813291,-0.368499502
COOP:099486,WINTERVILLE GA US,271.3,33.9664,-83.2911,3,-127,-38,0,0,-0.338352804,-0.604613437,-1.136443668, Normal, Normal, Dry,-0.135716338,1.065154417
COOP:243727,GRASS RANGE MT US,1063.8,47.0258,-108.803,3,24,-45,0,7,-0.555929868,1.099304617,0.540077259, Normal, High, Normal,0.19656963,-0.852982966
COOP:267369,SEARCHLIGHT NV US,1079,35.4661,-114.9216,3,-86,34,0,0,1.899582709,1.131985442,-0.681229376, Warm, High, Normal,-0.097557673,-1.313015946
COOP:210809,BLACKDUCK MN US,408.4,47.6713,-94.5175,3,0,-109,0,19,-2.54520588,-0.309840989,0.273610356, Very Cold, Normal, Normal,0.212993861,0.221086452
COOP:440766,BLACKSBURG NATIONAL WEATHER SERVICE OFFICE VA US,640.1,37.2017,-80.4133,3,-122,-36,0,1,-0.276187929,0.188326599,-1.08092973, Normal, Normal, Dry,-0.053396722,1.281524651
COOP:431565,CORINTH VT US,359.7,44.0069,-72.3194,3,0,-116,0,20,-2.762782944,-0.414548634,0.273610356, Very Cold, Normal, Normal,0.119756139,1.890072511
COOP:189570,WILLIAMSPORT MD US,109.7,39.6109,-77.8471,3,-65,-52,0,5,-0.773506932,-0.952062216,-0.448070837, Normal, Normal, Normal,0.007903442,1.47446693
COOP:468308,SNOWSHOE WV US,1478.3,38.399,-79.9949,3,-110,-38,0,12,-0.338352804,1.990502135,-0.947696279, Normal, High, Normal,-0.022932383,1.312982467
COOP:331072,BUCYRUS OH US,291.1,40.8126,-82.9698,3,-146,-74,0,9,-1.457320561,-0.562042361,-1.347396632, Cold, Normal, Dry,0.038479735,1.089311675
COOP:507557,PORT ALEXANDER AK US,3.7,56.2472,-134.6447,3,-100,0,0,0,0.842779828,-1.179967974,-0.836668403, Normal, Low, Normal,0.431200764,-2.795916687
COOP:158446,WARSAW MARKLAND DAM KY US,142,38.7744,-84.9672,3,-165,-48,0,0,-0.649177181,-0.882615461,-1.558349596, Normal, Normal, Dry,-0.01338063,0.939135184
COOP:343407,GAGE AIRPORT OK US,667.8,36.2967,-99.7689,3,-174,-27,0,2,0.00355401,0.247883104,-1.658274685, Normal, Normal, Dry,-0.076423721,-0.17374524
COOP:300085,ALFRED NY US,520,42.2498,-77.7582,3,30,-95,0,10,-2.110051752,-0.069894926,0.606693984, Very Cold, Normal, Normal,0.075048138,1.481150965
COOP:418743,SULPHUR SPRINGS TX US,150.9,33.148,-95.6269,3,-283,-42,0,2,-0.462682555,-0.863479978,-2.868478532, Normal, Normal, Very Dry,-0.15653987,0.137675118
COOP:243749,GREAT FALLS 16ST MT US,1068.3,47.4884,-111.278,3,68,-44,0,6,-0.52484743,1.108979861,1.028599913, Normal, High, Wet,0.208340117,-1.039068283
COOP:470382,AUGUSTA RANGER STATION WI US,292.6,44.6825,-91.1357,3,-78,-91,0,16,-1.985722002,-0.55881728,-0.592407076, Cold, Normal, Normal,0.13694624,0.475350423
COOP:158432,WARNOCK2 KY US,277.4,38.4946,-83.0183,3,-80,-14,0,1,0.4076257,-0.591498105,-0.614612651, Normal, Normal, Normal,-0.020499917,1.085665154
COOP:252000,CRESCENT LAKE NE US,1164.3,41.7608,-102.4372,3,-46,-35,0,4,-0.245105491,1.315385076,-0.237117873, Normal, High, Normal,0.062605924,-0.374364009
COOP:518600,SEA MOUNTAIN 12.15 HI US,24.4,19.1335,-155.5113,3,-199,0,0,0,0.842779828,-1.13546185,-1.935844374, Normal, Low, Dry,-0.513127592,-4.364792604
COOP:210746,BIG FALLS MN US,371.9,48.1969,-93.7994,3,0,0,0,0,0.842779828,-0.388317972,0.273610356, Normal, Normal, Normal,0.226367331,0.275077509
COOP:454486,LANDSBURG WA US,163.1,47.3766,-121.9613,3,666,5,0,0,0.998192016,-0.837249315,7.668066893, Normal, Normal, Very Wet,0.205495455,-1.842302739
