Station, Station Name, Elevation, Latitude, Longitude, Date, DPNP, DPNT, DT90, DX32, Z (temp), Z (Elevation), Z (precip.),Temperature,Elevation,Precipitation,NORMALIZED LATITUDE,NORMALIZED LONGITUTE
COOP:022140,CORONADO N M HDQTRS AZ US,1597.8,31.3455,-110.2541,7,441,-12,8,0,-0.113216636,2.245730568,3.97333754, Normal, Very High, Very Wet,-1.601255027,-0.961006638
COOP:404561,JACKSON EXPERIMENTAL STATION TN US,121.9,35.6213,-88.8456,7,-115,-56,10,0,-2.15884683,-0.926476031,-0.860013096, Very Cold, Normal, Normal,-0.741188843,0.648879106
COOP:404567,JACKSON 4 SE TN US,121,35.5501,-88.717,7,0,0,11,0,0.444682508,-0.928410434,0.139690722, Normal, Normal, Normal,-0.75551054,0.658549625
COOP:404568,JACKSON 4 NE TN US,131.1,35.7103,-88.8223,7,-187,-53,10,0,-2.019372044,-0.90670213,-1.485914618, Very Cold, Normal, Dry,-0.723286722,0.650631229
COOP:221389,CANTON 4 N MS US,76.2,32.6713,-90.0361,7,-86,0,9,0,0.444682508,-1.024700735,-0.607913873, Normal, Low, Normal,-1.334573763,0.559355366
COOP:308906,WALDEN 1 ESE NY US,115.8,41.5514,-74.1628,7,110,0,0,0,0.444682508,-0.939586987,1.095929158, Normal, Normal, Wet,0.451635535,1.75300272
COOP:327704,RUGBY ND US,472.4,48.3541,-99.9925,7,103,-12,2,0,-0.113216636,-0.173133384,1.035077621, Normal, Normal, Wet,1.81998116,-0.189350355
COOP:296804,PICACHO NM US,1521,33.3502,-105.14,7,113,9,16,0,0.863106865,2.08066148,1.122008388, Normal, Very High, Wet,-1.198014773,-0.57643431
COOP:351926,COVE 1 E OR US,954,45.2964,-117.7904,7,0,0,0,0,0.444682508,0.861987355,0.139690722, Normal, Normal, Normal,1.204932662,-1.527724621
COOP:143759,HOLTON 7 SE KS US,320.6,39.4578,-95.7551,7,-200,-41,7,0,-1.4614729,-0.499402753,-1.598924615, Cold, Normal, Dry,0.030513274,0.129295503
COOP:237116,RICHMOND 3 S MO US,213.4,39.2422,-93.97,7,-76,-50,6,0,-1.879897258,-0.729811688,-0.520983106, Cold, Normal, Normal,-0.012854112,0.263532234
COOP:142622,EUREKA KS US,335.3,37.8253,-96.2644,7,-366,-49,10,0,-1.833405663,-0.467807498,-3.041975344, Cold, Normal, Very Dry,-0.297859906,0.090996939
COOP:108380,SHOSHONE 1 WNW ID US,1204,42.9383,-114.4169,7,82,40,28,0,2.30434632,1.399321625,0.85252301, Very Warm, High, Normal,0.730606906,-1.274042693
COOP:206398,PAULDING MI US,416.7,46.3976,-89.1794,7,0,0,0,0,0.444682508,-0.292851459,0.139690722, Normal, Normal, Normal,1.426436212,0.623777867
COOP:364896,LEBANON 2 W PA US,137.2,40.3333,-76.4667,7,59,-3,2,0,0.305207722,-0.893591173,0.652582247, Normal, Normal, Normal,0.206617849,1.57975304
COOP:279278,WEST HAMPSTEAD NH US,91.4,42.91083,-71.20083,7,130,5,2,0,0.677140484,-0.992030812,1.269790691, Normal, Normal, Wet,0.725081386,1.975738235
COOP:320819,BISMARCK MUNICIPAL AIRPORT ND US,503.2,46.7825,-100.7572,7,-216,-26,3,0,-0.764098971,-0.106933802,-1.738013842, Normal, Normal, Dry,1.503857858,-0.2468546
COOP:320817,BISMARCK 5 NNW ND US,558.1,46.8338,-100.7969,7,-206,-37,2,0,-1.275506519,0.011064804,-1.651083075, Cold, Normal, Dry,1.514176722,-0.249839977
COOP:320818,BISMARCK WEATHER FORECAST OFFICE ND US,503.2,46.7716,-100.7591,7,0,0,2,0,0.444682508,-0.106933802,0.139690722, Normal, Normal, Normal,1.501665351,-0.246997477
COOP:351946,CRATER LAKE NPS HQ OR US,1973.6,42.8966,-122.1327,7,-79,51,0,0,2.815753868,3.053451443,-0.547062336, Very Warm, Very High, Normal,0.722219058,-1.854258795
COOP:350412,BAKER CITY MUNICIPAL AIRPORT OR US,1024.4,44.8428,-117.8086,7,-60,46,17,0,2.583295892,1.013300685,-0.381893879, Very Warm, High, Normal,1.113692187,-1.529093232
COOP:142602,ESKRIDGE KS US,430.1,38.8591,-96.1058,7,-282,-35,8,0,-1.182523328,-0.264050342,-2.311756903, Cold, Normal, Very Dry,-0.089913693,0.102923411
COOP:404556,JACKSON MCKELLAR SIPES REGIONAL AIRPORT TN US,132,35.593,-88.9167,7,-70,-54,8,0,-2.065863639,-0.904767726,-0.468824646, Very Cold, Normal, Normal,-0.746881316,0.643532497
COOP:022109,CORDES AZ US,1149.4,34.305,-112.165,7,47,-3,25,0,0.305207722,1.28196782,0.548265326, Normal, High, Normal,-1.005959206,-1.104703332
COOP:126435,NORTH VERNON 2 ESE IN US,225.6,39.0017,-85.5997,7,238,-47,0,0,-1.740422472,-0.703589775,2.208642973, Cold, Normal, Very Wet,-0.061230069,0.892965713
COOP:489459,WAMSUTTER WY US,2054.4,41.67167,-107.97861,7,-31,10,6,0,0.909598461,3.227117879,-0.129794655, Normal, Very High, Normal,0.475827536,-0.789893346
COOP:238614,VICHY ROLLA NATIONAL AIRPORT MO US,343.5,38.13111,-91.76833,7,-433,-45,9,0,-1.647439281,-0.450182934,-3.624411482, Cold, Normal, Very Dry,-0.236347011,0.429094377
COOP:308932,WALTON 2 NY US,451.1,42.1847,-75.1455,7,56,4,0,0,0.630648889,-0.218914264,0.626503017, Normal, Normal, Normal,0.579022202,1.679105216
COOP:050848,BOULDER CO US,1671.5,39.9919,-105.2667,7,278,-3,12,0,0.305207722,2.404136711,2.556366041, Normal, Very High, Very Wet,0.137946117,-0.585961952
COOP:131314,CEDAR RAPIDS MUNICIPAL AIRPORT IA US,264.6,41.8833,-91.7166,7,-89,-46,0,0,-1.693930877,-0.619765629,-0.633993103, Cold, Normal, Normal,0.518396367,0.432984392
COOP:131319,CEDAR RAPIDS NUMBER 1 IA US,246.9,42.05,-91.5881,7,-119,-46,0,0,-1.693930877,-0.657808896,-0.894785403, Cold, Normal, Normal,0.551927643,0.442647391
COOP:419364,VICTORIA REGIONAL AIRPORT TX US,35.1,28.8614,-96.9303,7,-181,15,30,0,1.142056437,-1.113038489,-1.433756158, Warm, Low, Dry,-2.100925359,0.0409223
COOP:419367,VICTORIA REGIONAL AIRPORT TX US,31.7,28.8439,-96.9214,7,-171,-7,30,0,0.11924134,-1.120346236,-1.346825391, Normal, Low, Dry,-2.104445439,0.041591566
COOP:419361,VICTORIA FIRE DEPARTMENT NUMBER 5 TX US,30.8,28.8608,-97.0181,7,-293,1,27,0,0.491174103,-1.122280639,-2.407380746, Normal, Low, Very Dry,-2.101046047,0.034319877
COOP:460582,BECKLEY RALEIGH CO MEM AIRPORT WV US,766.3,37.7836,-81.123,7,-262,-16,0,0,-0.299183017,0.458556784,-2.137895369, Normal, Normal, Very Dry,-0.306247754,1.229606557
COOP:034548,MAGNOLIA AR US,99.1,33.2951,-93.2325,7,0,0,2,0,0.444682508,-0.975480916,0.139690722, Normal, Normal, Normal,-1.209097996,0.318991081
COOP:460580,BECKLEY VA HOSPITAL WV US,710.2,37.7647,-81.194,7,-283,-27,0,0,-0.810590566,0.337978974,-2.32044998, Normal, Normal, Very Dry,-0.310049441,1.224267468
COOP:238603,VERSAILLES MO US,306.3,38.432,-92.8398,7,-265,-33,6,0,-1.089540138,-0.530138273,-2.163974599, Cold, Normal, Very Dry,-0.17582376,0.348521508
COOP:295273,LUNA R S NM US,2148.8,33.8225,-108.9416,7,341,13,2,0,1.049073247,3.430015299,3.104029872, Warm, Very High, Very Wet,-1.103012841,-0.862308689
COOP:489467,WAPITI 1 NE WY US,1719.1,44.4736,-109.4255,7,0,0,0,0,0.444682508,2.506445156,0.139690722, Normal, Very High, Normal,1.039428556,-0.898697213
COOP:308946,WANTAGH CEDAR CREEK NY US,3,40.655,-73.5053,7,0,0,0,0,0.444682508,-1.18203221,0.139690722, Normal, Low, Normal,0.271326978,1.802445692
COOP:033132,HARDY AR US,121.9,36.2747,-91.5056,7,-281,-72,4,0,-2.902712355,-0.926476031,-2.303063826, Very Cold, Normal, Very Dry,-0.609759112,0.448851262
COOP:033165,HARRISON BOONE CO AIRPORT AR US,418.8,36.2668,-93.1566,7,220,-50,7,0,-1.879897258,-0.288337851,2.052167593, Cold, Normal, Very Wet,-0.611348177,0.324698643
COOP:050825,BONHAM RESERVOIR CO US,3002.9,39.1025,-107.8988,7,129,30,0,0,1.839430367,5.265764101,1.261097615, Warm, Very High, Wet,-0.040954408,-0.783891759
COOP:308910,WALES NY US,345.9,42.7392,-78.5878,7,297,-15,0,0,-0.252691422,-0.445024525,2.721534498, Normal, Normal, Very Wet,0.690558453,1.420249635
COOP:034572,MAMMOTH SPRING AR US,153,36.4947,-91.535,7,-290,-73,7,0,-2.94920395,-0.859631648,-2.381301516, Very Cold, Normal, Very Dry,-0.565506677,0.446640428
COOP:200089,ALBERTA FORD FOR CEN MI US,399.3,46.6448,-88.4812,7,0,-29,0,0,-0.903573756,-0.330249924,0.139690722, Normal, Normal, Normal,1.476159857,0.676281416
COOP:351914,COUGAR DAM OR US,384,44.1308,-122.2419,7,14,26,15,0,1.653463986,-0.363134782,0.261393796, Warm, Normal, Normal,0.970475217,-1.862470464
COOP:419380,VIGO PARK TX US,1036.3,34.6521,-101.497,7,55,-26,14,0,-0.764098971,1.038877796,0.61780994, Normal, High, Normal,-0.936140933,-0.302486403
COOP:222896,EUPORA 2 E MS US,134.1,33.5627,-89.2358,7,301,-40,9,0,-1.414981305,-0.900254118,2.756306804, Cold, Normal, Very Wet,-1.155270944,0.619536675
COOP:200094,ALBION MI US,286.5,42.2486,-84.7736,7,0,0,0,0,0.444682508,-0.572695147,0.139690722, Normal, Normal, Normal,0.591875523,0.955087142
COOP:050834,BONNY DAM 2 NE CO US,1132.9,39.6567,-102.1193,7,206,8,20,0,0.81661527,1.246503758,1.930464519, Normal, High, Wet,0.070521498,-0.349282391
COOP:349768,WOODWARD 2 WSW MESONET OK US,624.8,36.42306,-99.41667,7,0,0,16,0,0.444682508,0.154425587,0.139690722, Normal, Normal, Normal,-0.579916879,-0.146048838
COOP:034562,MALVERN AR US,91.4,34.3947,-92.8363,7,134,-56,9,0,-2.15884683,-0.992030812,1.304562998, Very Cold, Normal, Wet,-0.987916282,0.348784702
COOP:404590,JAMESTOWN TN US,515.1,36.4259,-84.942,7,-35,-35,0,0,-1.182523328,-0.08135669,-0.164566962, Cold, Normal, Normal,-0.579345621,0.942423725
COOP:351902,COTTAGE GROVE DAM OR US,253.3,43.7178,-123.0578,7,25,28,5,0,1.746447176,-0.644053138,0.357017639, Warm, Normal, Normal,0.887401328,-1.923824869
COOP:164288,HODGES GARDENS LA US,128,31.3747,-93.3911,7,-60,-31,18,0,-0.996556947,-0.913365075,-0.381893879, Normal, Normal, Normal,-1.595381522,0.307064609
COOP:131257,CASCADE IA US,265.2,42.2988,-90.9984,7,30,-45,1,0,-1.647439281,-0.618476027,0.400483023, Cold, Normal, Normal,0.601973124,0.48699191
COOP:143686,HILLSDALE LAKE KS US,307.8,38.6645,-94.8901,7,-223,-42,7,0,-1.507964495,-0.526914267,-1.798865378, Cold, Normal, Dry,-0.129056983,0.194342152
COOP:419346,VERNON TX US,368.8,34.15167,-99.3255,7,291,0,0,0,0.444682508,-0.395804705,2.669376038, Normal, Normal, Very Wet,-1.036801142,-0.139192997
COOP:411246,BURLESON TX US,232.3,32.5066,-97.3444,7,-169,-1,26,0,0.398190912,-0.689189217,-1.329439237, Normal, Normal, Dry,-1.367702745,0.009782627
COOP:250131,ALLIANCE MUNICIPAL AIRPORT NE US,1197.6,42.0573,-102.8017,7,-215,-12,13,0,-0.113216636,1.385565868,-1.729320765, Normal, High, Dry,0.55339602,-0.400597804
COOP:250130,ALLIANCE NE US,1217.4,42.1103,-102.8967,7,-134,-20,8,0,-0.485149399,1.428122742,-1.025181553, Normal, High, Dry,0.564056833,-0.407741656
COOP:411250,BURNET TX US,391.7,30.7587,-98.2339,7,-75,2,28,0,0.537665698,-0.346584886,-0.512290029, Normal, Normal, Normal,-1.719288339,-0.057106383
COOP:235050,LONG BRANCH RESERVOR MO US,249.9,39.7505,-92.5065,7,-299,-45,4,0,-1.647439281,-0.651360884,-2.459539207, Cold, Normal, Very Dry,0.089389127,0.373585147
COOP:233038,FREDERICKTOWN MO US,219.2,37.5739,-90.3086,7,-210,-61,3,0,-2.391304806,-0.717345533,-1.685855382, Very Cold, Normal, Dry,-0.34842837,0.538863792
COOP:411255,BURNET MUNICIPAL AIRPORT TX US,392.6,30.7406,-98.2354,7,-146,-4,28,0,0.258716126,-0.344650483,-1.129498474, Normal, Normal, Dry,-1.722929108,-0.05721918
COOP:238805,WELDON SPRING MO US,178,38.6989,-90.6828,7,-326,-45,6,0,-1.647439281,-0.805898221,-2.694252277, Cold, Normal, Very Dry,-0.122137511,0.510724537
COOP:229860,YAZOO CITY 5 NNE MS US,32.6,32.9027,-90.3816,7,-12,-12,19,0,-0.113216636,-1.118411832,0.035373802, Normal, Low, Normal,-1.288028248,0.533374306
COOP:056306,PAONIA 1 SW CO US,1699.6,38.8522,-107.6236,7,9,17,23,0,1.235039628,2.464533083,0.217928412, Warm, Very High, Normal,-0.09130161,-0.763197149
COOP:131233,CARROLL IA US,378,42.065,-94.85,7,85,-51,1,0,-1.926388853,-0.376030804,0.878602241, Cold, Normal, Normal,0.554944855,0.197357609
COOP:251602,CHAPPELL NE US,1130.8,41.094,-102.4716,7,-215,-16,12,0,-0.299183017,1.241990151,-1.729320765, Normal, High, Dry,0.3596307,-0.3757748
COOP:411267,BUSHLAND 1 WSW TX US,1164,35.1866,-102.0797,7,110,-23,12,0,-0.624624185,1.313348142,1.095929158, Normal, High, Wet,-0.828627631,-0.346304533
COOP:153230,GIMLET 9 N KY US,341.4,38.2186,-83.143,7,-63,-33,8,0,-1.089540138,-0.454696541,-0.407973109, Cold, Normal, Normal,-0.218748622,1.077705714
COOP:034638,MARIANNA AR US,71.3,34.7391,-90.7663,7,-124,-50,10,0,-1.879897258,-1.035232487,-0.938250787, Cold, Low, Normal,-0.918641107,0.504445467
COOP:319081,WARSAW 5 E NC US,33.5,35.0129,-78.0044,7,0,0,1,0,0.444682508,-1.116477429,0.139690722, Normal, Low, Normal,-0.86356694,1.464120403
COOP:233043,FREEDOM MO US,245.4,38.4583,-91.7027,7,-177,-46,5,0,-1.693930877,-0.661032901,-1.398983851, Cold, Normal, Dry,-0.170533583,0.43402965
COOP:426357,OAK CITY UT US,1560.6,39.3758,-112.3341,7,-38,20,26,0,1.374514414,2.165775228,-0.190646192, Warm, Very High, Normal,0.014019185,-1.117419388
COOP:425065,LEVAN UT US,1614.8,39.5608,-111.8652,7,92,26,25,0,1.653463986,2.282269298,0.939453777, Warm, Very High, Normal,0.051231459,-1.08215884
COOP:381093,BROOKGREEN GARDENS SC US,6.1,33.5214,-79.0975,7,105,-39,6,0,-1.36848971,-1.175369265,1.052463774, Cold, Low, Wet,-1.163578333,1.381920992
COOP:233094,GALENA MO US,318.8,36.8061,-93.4661,7,-107,-34,11,0,-1.136031733,-0.503271559,-0.790468483, Cold, Normal, Normal,-0.502869368,0.301424726
COOP:366993,PITTSBURGH INTERNATIONAL AIRPORT PA US,366.7,40.4846,-80.2144,7,136,-21,0,0,-0.531640994,-0.400318313,1.321949151, Normal, Normal, Wet,0.237051456,1.297931857
COOP:404417,HUNTINGDON WATER PLA TN US,134.1,36.0027,-88.4252,7,-154,-54,8,0,-2.065863639,-0.900254118,-1.199043087, Very Cold, Normal, Dry,-0.664471213,0.680492529
COOP:086406,OASIS RANGER STATION FL US,2.4,25.8604,-81.033,7,545,-5,29,0,0.212224531,-1.183321812,4.877417516, Normal, Low, Very Wet,-2.704568798,1.236374416
COOP:224939,LAUREL MS US,68.6,31.6755,-89.1236,7,-322,5,23,0,0.677140484,-1.041035697,-2.65947997, Normal, Low, Very Dry,-1.534876375,0.62797394
COOP:233079,FULTON MO US,239,38.8472,-91.9413,7,-273,-63,0,0,-2.484287997,-0.674788659,-2.233519213, Very Cold, Normal, Very Dry,-0.092307347,0.416087303
COOP:131277,CASTANA EXPERIMENT FARM IA US,442,42.0633,-95.8363,7,88,-48,1,0,-1.786914067,-0.238473231,0.904681471, Cold, Normal, Normal,0.554602904,0.12318939
COOP:468662,SUTTON LAKE WV US,254.5,38.66111,-80.69694,7,-128,-13,7,0,-0.159708232,-0.641473934,-0.973023093, Normal, Normal, Normal,-0.129738872,1.261645603
COOP:086414,OCALA FL US,22.9,29.1638,-82.0777,7,34,1,24,0,0.491174103,-1.139260402,0.43525533, Normal, Low, Normal,-2.040098376,1.157814609
COOP:026132,ORGAN PIPE CACTUS NM AZ US,511.5,31.9555,-112.8002,7,78,2,31,0,0.537665698,-0.089094304,0.817750704, Normal, Normal, Normal,-1.478555094,-1.152469379
COOP:130197,AMES MUNICIPAL AIRPORT IA US,291.1,41.99056,-93.61889,7,-172,-43,1,0,-1.554456091,-0.562808197,-1.355518468, Cold, Normal, Dry,0.53997144,0.289935157
COOP:418201,SEMINOLE TX US,1016.8,32.7131,-102.6596,7,-128,-7,24,0,0.11924134,0.996965723,-0.973023093, Normal, Normal, Normal,-1.326165801,-0.389912107
COOP:017025,ROCK MILLS AL US,228.6,33.158,-85.2911,7,0,0,0,0,0.444682508,-0.697141764,0.139690722, Normal, Normal, Normal,-1.236675309,0.916171951
COOP:017020,ROCKFORD AL US,182.9,32.8711,-86.1758,7,-176,12,17,0,1.002581651,-0.795366469,-1.390290774, Warm, Normal, Dry,-1.294384507,0.849643893
COOP:234192,ISABELLA MO US,270.7,36.5764,-92.6767,7,0,0,8,0,0.444682508,-0.606654673,0.139690722, Normal, Normal, Normal,-0.549072932,0.360786373
COOP:200230,ANN ARBOR UNIVERSITY OF MI MI US,274.3,42.2947,-83.7108,7,19,-38,0,0,-1.321998114,-0.59891706,0.304859179, Cold, Normal, Normal,0.60114842,1.035008041
COOP:200228,ANN ARBOR SE MI US,253.6,42.2416,-83.6933,7,-74,-37,0,0,-1.275506519,-0.643408337,-0.503596952, Cold, Normal, Normal,0.590467491,1.036324014
COOP:463464,GLADY 1 N WV US,865.6,38.8072,-79.7172,7,0,0,0,0,0.444682508,0.671985957,0.139690722, Normal, Normal, Normal,-0.100353244,1.33532052
COOP:251684,CLAY CENTER NE US,533.4,40.5208,-98.0536,7,-212,-30,8,0,-0.950065352,-0.042023822,-1.703241535, Normal, Normal, Dry,0.244332993,-0.043548105
COOP:199923,WORCESTER REGIONAL AIRPORT MA US,304.8,42.2706,-71.8731,7,204,2,0,0,0.537665698,-0.533362279,1.913078366, Normal, Normal, Wet,0.596300767,1.925184582
COOP:200220,ANN ARBOR 1 W MI US,263.7,42.2875,-83.7611,7,0,0,0,0,0.444682508,-0.621700033,0.139690722, Normal, Normal, Normal,0.599700158,1.03122556
COOP:502965,FAIRBANKS AIRPORT NUMBER 2 AK US,130.1,64.81722,-147.87389,7,407,-33,0,0,-1.089540138,-0.908851467,3.677772933, Cold, Normal, Very Wet,5.131495447,-3.789956056
COOP:433192,GALLUP MILLS VT US,402,44.5774,-71.7837,7,0,0,0,0,0.444682508,-0.324446714,0.139690722, Normal, Normal, Normal,1.060307659,1.931907322
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,131.7,64.8039,-147.8761,7,362,-15,0,0,-0.252691422,-0.905412527,3.286584482, Normal, Normal, Very Wet,5.128816163,-3.790122244
COOP:130157,ALLISON IA US,319.4,42.7536,-92.8022,7,-266,-45,0,0,-1.647439281,-0.501981957,-2.172667676, Cold, Normal, Very Dry,0.693454976,0.351348969
COOP:467552,RIPLEY WV US,179.8,38.8172,-81.7119,7,-23,-40,5,0,-1.414981305,-0.802029414,-0.060250041, Cold, Normal, Normal,-0.09834177,1.185322197
COOP:464971,KUMBRABOW WV US,981.5,38.6311,-80.0856,7,0,0,0,0,0.444682508,0.921094124,0.139690722, Normal, Normal, Normal,-0.135775307,1.307617416
COOP:234154,INDEPENDENCE MO US,300.2,39.0647,-94.3861,7,-219,-50,5,0,-1.879897258,-0.543249229,-1.764093072, Cold, Normal, Dry,-0.048557781,0.232242164
COOP:392429,DUPREE SD US,722.7,45.047,-101.6051,7,-120,-14,8,0,-0.206199827,0.364845688,-0.90347848, Normal, Normal, Normal,1.154766493,-0.310615354
COOP:026190,PAINTED DESERT NATIONAL PARK AZ US,1755.6,35.068,-109.7688,7,-7,-8,26,0,0.072749745,2.584895959,0.078839186, Normal, Very High, Normal,-0.852483717,-0.924512837
COOP:026194,PAINTED ROCK DAM AZ US,173.1,33.0772,-113.0316,7,128,3,31,0,0.584157293,-0.816429972,1.252404538, Normal, Normal, Wet,-1.252928021,-1.169870298
COOP:199972,WORTHINGTON MA US,391.7,42.3869,-72.921,7,558,1,0,0,0.491174103,-0.346584886,4.990427513, Normal, Normal, Very Wet,0.619694213,1.846384139
COOP:418221,SEYMOUR TX US,396.8,33.6324,-99.2897,7,-74,0,0,0,0.444682508,-0.335623267,-0.503596952, Normal, Normal, Normal,-1.141250968,-0.136500893
COOP:130133,ALGONA 3 W IA US,377.6,43.0683,-94.3052,7,-191,-40,0,0,-1.414981305,-0.376890539,-1.520686925, Cold, Normal, Dry,0.756756072,0.238325718
COOP:234136,IBERIA MO US,284.1,38.0848,-92.4255,7,0,0,0,0,0.444682508,-0.577853556,0.139690722, Normal, Normal, Normal,-0.245662148,0.37967622
COOP:418236,SHAMROCK 2 TX US,719.3,35.215,-100.2502,7,287,-24,20,0,-0.67111578,0.357537942,2.634603731, Normal, Normal, Very Wet,-0.822915044,-0.208728992
COOP:348380,SPAVINAW OK US,208.8,36.3894,-95.0597,7,-240,0,13,0,0.444682508,-0.739698638,-1.946647682, Normal, Normal, Dry,-0.586687502,0.181588497
COOP:207308,SALINE MI US,228.6,42.1611,-83.7819,7,-13,-55,1,0,-2.112355234,-0.697141764,0.026680725, Very Cold, Normal, Normal,0.574275123,1.029661432
COOP:130149,ALLERTON IA US,338.3,40.7041,-93.3697,7,-241,-48,2,0,-1.786914067,-0.461359486,-1.955340759, Cold, Normal, Dry,0.281203317,0.308673856
COOP:385509,MARION SC US,22.9,34.1652,-79.3875,7,108,-19,10,0,-0.438657803,-1.139260402,1.078543004, Normal, Low, Wet,-1.034079617,1.360113445
COOP:235027,LOCKWOOD MO US,326.1,37.3908,-93.9488,7,-282,-43,10,0,-1.554456091,-0.487581399,-2.311756903, Cold, Normal, Very Dry,-0.385258465,0.265126441
COOP:392446,DUPREE 15 SSE SD US,640.1,44.8658,-101.4672,7,-108,-45,6,0,-1.647439281,0.187310445,-0.79916156, Cold, Normal, Normal,1.118318578,-0.30024549
COOP:200164,ALPENA CO REGIONAL AIRPORT MI US,208.5,45.0716,-83.5644,7,88,-33,0,0,-1.089540138,-0.74034344,0.904681471, Cold, Normal, Normal,1.15971472,1.046017092
COOP:386775,PELION 4 NW SC US,137.2,33.8018,-81.2745,7,-119,-12,12,0,-0.113216636,-0.893591173,-0.894785403, Normal, Normal, Normal,-1.107176593,1.218213994
COOP:200169,ALPENA WASTEWATER PLANT MI US,179.8,45.0605,-83.428,7,233,-16,1,0,-0.299183017,-0.802029414,2.16517759, Normal, Normal, Very Wet,1.157481983,1.056274159
COOP:154746,LEXINGTON BLUEGRASS AIRPORT KY US,298.7,38.0408,-84.6058,7,-142,-29,6,0,-0.903573756,-0.546473235,-1.094726167, Normal, Normal, Dry,-0.254512635,0.96770544
COOP:415094,LAVON DAM TX US,155.4,33.0352,-96.4861,7,326,-43,15,0,-1.554456091,-0.854473239,2.973633722, Cold, Normal, Very Wet,-1.261376213,0.074325446
COOP:229003,TUPELO REGIONAL AIRPORT MS US,110,34.2622,-88.7713,7,216,-49,12,0,-1.833405663,-0.952053142,2.017395286, Cold, Normal, Very Wet,-1.014568316,0.654466349
COOP:467649,ROCK CAVE 2 NE WV US,533.1,38.8561,-80.3074,7,52,-25,0,0,-0.717607375,-0.042668623,0.59173071, Normal, Normal, Normal,-0.090517135,1.290938402
COOP:130112,ALBIA 3 NNE IA US,268.2,41.0655,-92.7866,7,-149,-50,1,0,-1.879897258,-0.612028016,-1.155577704, Cold, Normal, Dry,0.353897998,0.352522064
COOP:207312,SALINE 4 SW MI US,256,42.1236,-83.8199,7,4,-35,0,0,-1.182523328,-0.638249928,0.174463029, Cold, Normal, Normal,0.566732094,1.026803892
COOP:234226,JACKSON MO US,134.1,37.378,-89.6677,7,-96,-50,10,0,-1.879897258,-0.900254118,-0.694844639, Cold, Normal, Normal,-0.387833152,0.58705847
COOP:229004,TUPELO 2 MS US,106.7,34.265,-88.7658,7,-236,-48,9,0,-1.786914067,-0.959145954,-1.911875375, Cold, Normal, Dry,-1.014005103,0.654879941
COOP:348390,SPENCER 2 ENE MESONET OK US,372.8,35.54194,-97.34139,7,0,0,16,0,0.444682508,-0.387207357,0.139690722, Normal, Normal, Normal,-0.757151903,0.010008974
COOP:094133,HARTWELL GA US,210.3,34.3519,-82.93,7,-55,-15,11,0,-0.252691422,-0.736474633,-0.338428495, Normal, Normal, Normal,-0.996525392,1.093722981
COOP:094138,HARTWELL DAM GA US,210.3,34.3388,-82.8341,7,0,-18,13,0,-0.392166208,-0.736474633,0.139690722, Normal, Normal, Normal,-0.999160423,1.100934511
COOP:363226,CASHTOWN 1 S PA US,216.4,39.8815,-77.3506,7,0,0,4,0,0.444682508,-0.723363677,0.139690722, Normal, Normal, Normal,0.11573944,1.513285142
COOP:351897,COTTAGE GROVE 1 NNE OR US,181.4,43.79167,-123.0275,7,-19,20,8,0,1.374514414,-0.798590474,-0.025477735, Warm, Normal, Normal,0.902260089,-1.921546357
COOP:318066,SNOW HILL WASTE WATER TREAMENT PLANT NC US,12.5,35.4551,-77.6668,7,0,0,7,0,0.444682508,-1.161613507,0.139690722, Normal, Low, Normal,-0.774619546,1.489507396
COOP:029334,WILLCOX AZ US,1271,32.2553,-109.8369,7,-5,19,29,0,1.328022818,1.543327209,0.096225339, Warm, High, Normal,-1.418251094,-0.92963385
COOP:914226,GUAM INTERNATIONAL AIRPORT US,77.4,13.48333,144.8,7,1725,1,8,0,0.491174103,-1.022121531,15.135248, Normal, Low, Very Wet,-5.194184626,18.21866309
COOP:200197,AMASA 1 W MI US,448.1,46.235,-88.4538,7,0,-33,0,0,-1.089540138,-0.225362275,0.139690722, Cold, Normal, Normal,1.39372964,0.678341853
COOP:207364,SAULT STE MARIE MI US,192,46.4866,-84.4089,7,-97,-40,0,0,-1.414981305,-0.775807501,-0.703537716, Cold, Normal, Normal,1.444338334,0.982512012
COOP:207366,SAULT STE MARIE SANDERSON FIELD MI US,220.1,46.4794,-84.3572,7,-138,-34,0,0,-1.136031733,-0.715411129,-1.05995386, Cold, Normal, Dry,1.442890072,0.986399771
COOP:351877,CORVALLIS WATER BUREAU OR US,180.4,44.50778,-123.4575,7,4,12,13,0,1.002581651,-0.800739812,0.174463029, Warm, Normal, Normal,1.046303775,-1.953881685
COOP:388922,WALTERBORO 1 SW SC US,17.1,32.8847,-80.6761,7,-40,-16,18,0,-0.299183017,-1.151726557,-0.208032345, Normal, Low, Normal,-1.291648902,1.263212739
COOP:207350,SANDUSKY MI US,235.9,43.4194,-82.8191,7,148,-35,1,0,-1.182523328,-0.681451604,1.426266072, Cold, Normal, Wet,0.827378935,1.102062488
COOP:229049,TYLERTOWN RADIO MS US,91.1,31.1319,-90.1383,7,0,0,0,0,0.444682508,-0.992675613,0.139690722, Normal, Normal, Normal,-1.644220118,0.551670086
COOP:200135,ALLENDALE 3 ESE MI US,213.4,42.9583,-85.8958,7,0,0,0,0,0.444682508,-0.729811688,0.139690722, Normal, Normal, Normal,0.734629855,0.870699456
